Time,Dst,Type
0.0,0,1
1.0013580322265625e-05,0,2
0.0015940666198730469,0,2
0.006592988967895508,0,3
0.018524885177612305,0,3
0.021971940994262695,0,4
0.05658292770385742,0,5
0.17695307731628418,0,6
0.1885840892791748,0,6
0.20712804794311523,0,6
0.21055388450622559,0,6
1.1001439094543457,0,2
1.207340955734253,0,2
1.2259678840637207,1,1
1.232032060623169,0,2
1.3396930694580078,1,1
1.3397040367126465,0,2
1.3407189846038818,0,2
1.3427159786224365,1,1
1.35847806930542,0,2
1.359407901763916,0,2
11.72492790222168,1,1
11.724938869476318,1,1
11.728291988372803,0,2
11.746628046035767,1,1
11.748044967651367,0,2
11.749413013458252,1,1
11.916517972946167,1,1
11.918803930282593,0,2
11.91880989074707,0,2
11.924025058746338,1,1
11.937015056610107,1,1
11.937023878097534,0,2
11.93808388710022,0,2
11.940844058990479,1,1
21.764020919799805,0,2
21.783954858779907,0,2
21.950161933898926,1,1
21.950176000595093,0,2
21.951591968536377,0,2
21.95767593383789,1,1
21.97132396697998,1,1
21.972491025924683,0,2
21.974821090698242,1,1
31.79257297515869,1,1
31.796179056167603,1,1
31.796184062957764,0,2
31.81308889389038,1,1
31.97689390182495,1,1
31.97835397720337,0,2
31.97836399078369,0,2
31.981868982315063,1,1
31.9985408782959,1,1
31.999757051467896,0,2
31.999762058258057,0,2
32.00238394737244,1,1
41.828036069869995,1,1
41.82953906059265,0,2
41.84744095802307,1,1
41.85484504699707,0,2
42.009202003479004,0,2
42.01038193702698,0,2
42.01390504837036,1,1
42.02802586555481,1,1
42.029695987701416,0,2
42.030909061431885,0,2
42.03339886665344,1,1
