Time,Dst,Type
0.0,0,1
9.059906005859375e-06,0,2
0.001394033432006836,0,2
0.006150007247924805,0,3
0.01833510398864746,0,3
0.021287918090820312,0,4
0.056040048599243164,0,5
0.1750950813293457,0,6
0.18108391761779785,0,6
0.20015811920166016,0,6
0.20584702491760254,0,6
1.1721811294555664,1,1
1.2673070430755615,1,1
1.2673180103302002,0,2
1.268057107925415,1,1
1.2680659294128418,0,2
1.2925269603729248,1,1
1.2925360202789307,0,2
1.2938010692596436,0,2
1.293808937072754,1,1
11.698354005813599,0,2
11.716033935546875,1,1
11.874197006225586,1,1
11.876442909240723,0,2
11.87647008895874,0,2
11.880510091781616,1,1
11.896809101104736,1,1
11.898351907730103,0,2
11.899795055389404,0,2
11.901077032089233,1,1
21.627902030944824,0,1
22.007825136184692,1,1
22.008914947509766,0,2
22.008924961090088,1,1
22.008928060531616,0,2
22.02141499519348,1,1
22.022310972213745,0,2
22.023361921310425,0,2
22.02485203742981,1,1
31.763032913208008,1,1
31.765928983688354,1,1
31.7816059589386,1,1
31.78284001350403,1,1
31.78285002708435,0,2
31.941033124923706,1,1
31.94345211982727,0,2
31.943460941314697,0,2
31.960705995559692,1,1
31.96432590484619,1,1
31.97126603126526,0,2
31.971270084381104,0,2
41.796114921569824,1,1
41.81529712677002,1,1
41.81639003753662,1,1
41.81889510154724,0,2
41.97007894515991,1,1
41.9717230796814,0,2
41.97173309326172,0,2
41.97739291191101,1,1
41.99286699295044,1,1
41.99423098564148,0,2
41.99425196647644,0,2
41.99590992927551,1,1
46.43576502799988,0,2
51.83207392692566,1,1
51.836349964141846,1,1
51.84864902496338,1,1
51.850215911865234,1,1
51.85126495361328,0,2
52.01107096672058,1,1
52.01108193397522,0,2
52.01219296455383,1,1
52.01220393180847,0,2
52.0290150642395,1,1
52.03008508682251,0,2
52.03265905380249,1,1
61.7577850818634,1,1
61.75888013839722,1,1
61.76032900810242,0,2
61.78400993347168,1,1
61.78731107711792,0,2
61.78935694694519,1,1
61.94187307357788,1,1
61.94307899475098,0,2
61.94308304786682,0,2
61.94776797294617,1,1
61.964357137680054,1,1
71.99400401115417,0,2
72.0124020576477,0,2
72.14536213874817,1,1
72.146733045578,0,2
72.14675807952881,0,2
72.15184807777405,1,1
72.1652660369873,1,1
72.16683101654053,0,2
72.16684198379517,0,2
72.17167210578918,1,1
82.03307294845581,1,1
82.03412294387817,1,1
82.03563714027405,0,2
82.0539939403534,1,1
82.05500197410583,1,1
82.05501294136047,0,2
82.18668293952942,0,2
82.20826292037964,1,1
82.20937204360962,0,2
82.21048593521118,0,2
82.21213507652283,1,1
