Label,Type_Sequence,First_Stage_Time_Diff,Next_Packet_After_First_Stage,Type_Sequence_In_Range,Dst_One_Exist,Dst_One_Count,Type_1_First_Occurrence_Time,Type_1_Last_Time,Type_1_Count,Type_2_First_Occurrence_Time,Type_2_Last_Time,Type_2_Count,Type_3_First_Occurrence_Time,Type_3_Last_Time,Type_3_Count,Type_4_First_Occurrence_Time,Type_4_Last_Time,Type_4_Count,Type_5_First_Occurrence_Time,Type_5_Last_Time,Type_5_Count,Type_6_First_Occurrence_Time,Type_6_Last_Time,Type_6_Count,Probe_Time,Assoc_Time,Gap_23_Time,Gap_34_Time,Gap_45_Time,Type_6_Time,Probe_Time_Ratio,Assoc_Time_Ratio,Gap_23_Time_Ratio,Gap_34_Time_Ratio,Gap_45_Time_Ratio,Type_6_Time_Ratio,First_Stage_Time_Diff_Ratio,A_Mean_IAT,A_IAT_StdDev,A_IAT_Q1,A_IAT_Median,A_IAT_Q3,A_IAT_IQR,A_IAT_P10,A_IAT_P90,A_IAT_P95,A_IAT_Skew_Ratio,A_CV,A_Skewness,A_Kurtosis,A_Retran_intervals,A_Burst_Rate,A_Burst_Duration,A_Silence_Count,A_Silence_Rate,A_Silence_Total_Duration,A_Silence_Max_Duration,A_Silence_Avg_Duration,Trans_1_1,Trans_1_2,Trans_1_3,Trans_1_4,Trans_1_5,Trans_1_6,Trans_2_1,Trans_2_2,Trans_2_3,Trans_2_4,Trans_2_5,Trans_2_6,Trans_3_1,Trans_3_2,Trans_3_3,Trans_3_4,Trans_3_5,Trans_3_6,Trans_4_1,Trans_4_2,Trans_4_3,Trans_4_4,Trans_4_5,Trans_4_6,Trans_5_1,Trans_5_2,Trans_5_3,Trans_5_4,Trans_5_5,Trans_5_6,Trans_6_1,Trans_6_2,Trans_6_3,Trans_6_4,Trans_6_5,Trans_6_6,excess,lack,Range_1,Range_2,Range_1_2,lk_count,lk_elem_1,lk_elem_2,lk_elem_3,lk_elem_4,lk_elem_5,Class_Level1,Class_Level2,Final_Class
HUAWEI-MateBook,"1,2,2,2,3,3,4,5,6,6,6",0.0255517959594726,0.0,,0,0,0.0,0.0,1,0.0015008449554443,0.0029590129852294,3,0.0029919147491455,0.0029988288879394,2,0.003835916519165,0.003835916519165,1,0.0104730129241943,0.0104730129241943,1,0.0237889289855957,0,3,0.0029590129852294,0.0066370964050292995,3.290176391610019e-05,0.0008370876312255998,0.0066370964050292995,-0.0237889289855957,0.11580450117567685,0.2597506811480617,0.0012876497592687922,0.03276042249841438,0.2597506811480617,-0.9310080991303717,1.0,0.00255517959594726,0.004270331346880916,3.0755996704125307e-05,0.00114107131958005,0.0016748309135436504,0.001644074916839525,1.249313354493005e-05,0.007304978370666507,0.010310447216033948,5.401859590472372,1.671245087294074,1.866097616279663,2.1465645547713557,0.0006455898284911802,0.7272727272727273,0.0009200572967530006,1,0.1,0.0133159160614014,0.0133159160614014,0.0133159160614014,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,"[(2, 2, 2, 3), (3, 3, 4)]",(),0,0,0,0,0,0,0,0,0,D0,PR,D0PR
HUAWEI-MateBook,"2,3,3,6,6,6,6",0.0197739601135253,0.0,,0,0,0.0,0.0,0,0.0,0.0,1,0.0009169578552246,0.0025599002838134,2,0.0,0.0,0,0.0,0.0,0,0.0153160095214843,0,4,0.0,0.0,0.0009169578552246,-0.0025599002838134,0.0,-0.0153160095214843,0.0,0.0,0.046371988714461146,-0.1294581494610399,0.0,-0.7745544864838793,1.0,0.0032956600189208833,0.0047290421024953335,0.0010814666748046754,0.0016089677810668503,0.0025647282600402494,0.001483261585235574,0.00046396255493164984,0.00781404972076415,0.010285079479217526,3.8565607171965413,1.4349302037665252,1.632667645938791,0.9228669635301419,0.0015252232551574499,0.7142857142857143,0.0025029182434082005,1,0.16666666666666666,0.0127561092376709,0.0127561092376709,0.0127561092376709,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"[(3, 3, 3)]","(1, 4, 5)",0,0,0,3,1,0,0,1,1,D0,PR,D0PR
HUAWEI-MateBook,"1,3,2,2,4,6,6,6,6",0.0306000709533691,0.0,,0,0,0.0,0.0,1,0.0012259483337402,0.0012459754943847,2,1.4066696166992188e-05,1.4066696166992188e-05,1,0.0032670497894287,0.0032670497894287,1,0.0,0.0,0,0.0272049903869628,0,4,0.0012459754943847,-0.0032670497894287,-0.0012319087982177077,0.003252983093261708,-0.0032670497894287,-0.0272049903869628,0.04071805899677225,-0.10676608542533443,-0.04025836410951437,0.10630639053807656,-0.10676608542533443,-0.8890499119567402,1.0,0.0038250088691711374,0.008156649732150896,0.0005967020988464486,0.001114010810852004,0.0016977787017823,0.0011010766029358515,1.8239021301247674e-05,0.008596134185791027,0.016267037391662555,6.716383092563202,2.1324525017162657,2.2347454316019117,3.059957413246682,0.0008537769317626996,0.7777777777777778,0.0018391609191893907,1,0.125,0.0239379405975341,0.0239379405975341,0.0239379405975341,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,"[(1, 3, 2), (2, 2, 4, 4)]","(5,)",0,0,0,1,0,0,0,0,1,D0,PR,D0PR
HUAWEI-MateBook,"1,2,2,3,3,3,3,3,3,3,4,6,6,6,1,2,3,3,6,6,6,6",0.0246069431304931,16.577518939971924,"1,2,3,3,6,6,6,6",0,0,0.0,16.577518939971924,2,0.0015358924865722,16.58031702041626,3,0.0015759468078613,16.58036708831787,9,0.0037119388580322,0.0037119388580322,1,0.0,0.0,0,0.0209600925445556,0,7,16.58031702041626,-0.0037119388580322,-16.5787410736084,-16.57665514945984,-0.0037119388580322,-0.0209600925445556,673.8064509878031,-0.1508492476431312,-673.7424061855088,-673.6576364464356,-0.1508492476431312,-0.8517958705151679,1.0,0.7913891928536552,3.6114245329299743,2.1219253540039062e-05,8.177757263183594e-05,0.003636837005615297,0.0036156177520752578,5.960464477599778e-06,0.017248153686523403,0.025767803192138672,209.9154518950433,4.563398850453855,4.248505896249447,16.049875074777923,0.001449878399188699,0.6818181818181818,0.0001692771911621317,1,0.047619047619047616,16.55291199684143,16.55291199684143,16.55291199684143,0,2,0,0,0,0,0,1,2,0,0,0,0,0,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,"[(2, 2, 3), (3, 3, 3, 3, 3, 3, 3, 4), (4, 1, 2, 3, 3, 3)]","(5,)",1,1,0,1,0,0,0,0,1,D0,PR,D0PR
HUAWEI-MateBook,"1,2,2,3,4,5,6,6,6",0.0299339294433593,0.0,,0,0,0.0,0.0,1,0.0014209747314453,0.0014491081237792,2,0.0023829936981201,0.0023829936981201,1,0.0024139881134033,0.0024139881134033,1,0.0100619792938232,0.0100619792938232,1,0.0265939235687255,0,3,0.0014491081237792,0.007647991180419901,0.0009338855743408999,3.099441528320009e-05,0.007647991180419901,-0.0265939235687255,0.04841022046641717,0.25549573085255506,0.031198228622406204,0.0010354275519305755,0.25549573085255506,-0.8884207340384854,1.0,0.0037417411804199123,0.005777240013326399,3.099441528319998e-05,0.0011774301528930998,0.004393756389617925,0.0043627619743347255,3.0136108398409766e-05,0.010313177108764619,0.013422560691833455,7.75905639364152,1.5439977632760948,1.5553881694892044,1.053070094102833,0.0011227130889892333,0.6666666666666666,0.0010240077972411997,1,0.125,0.0165319442749023,0.0165319442749023,0.0165319442749023,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,"[(2, 2, 3)]",(),0,0,0,0,0,0,0,0,0,D0,PR,D0PR
HUAWEI-PadSE,"1,2,2,2,3,3,4,5,6,6,6,6",0.0323750972747802,2.8405749797821045,"1,2,2,2",0,0,0.0,0.0,1,2.408027648925781e-05,0.000892162322998,3,0.0008981227874755,0.0018751621246337,2,0.003364086151123,0.003364086151123,1,0.0100400447845458,0.0100400447845458,1,0.0180890560150146,0,4,0.000892162322998,0.0066759586334227995,5.960464477499923e-06,0.0014889240264893,0.0066759586334227995,-0.0180890560150146,0.02755705459124546,0.20620659690259183,0.0001841064577169024,0.04598979313798552,0.20620659690259183,-0.5587336421412316,1.0,0.0029431906613436544,0.0037239819407672422,0.0004340410232543711,0.0014889240264893,0.004336476325988749,0.0039024353027343776,2.408027648925781e-05,0.0080490112304688,0.009366989135742201,4.405924739791714,1.265287359625942,1.1187438048341052,-0.2955874442902475,0.002688527107238757,0.5,0.0018751621246337002,1,0.09090909090909091,0.0106849670410156,0.0106849670410156,0.0106849670410156,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,"[(2, 2, 2, 3), (3, 3, 4)]",(),1,3,0,0,0,0,0,0,0,D0,PR,D0PR
HUAWEI-PadSE,"1,2,2,2,3,3,4,5,6,6,6,6,6",0.0386409759521484,2.010936975479126,"1,2,2,2,1,2,2,2",0,0,0.0,0.0,1,2.694129943847656e-05,0.0008800029754638,3,0.0008869171142578,0.0020809173583984,2,0.0048558712005615,0.0048558712005615,1,0.01133394241333,0.01133394241333,1,0.0217480659484863,0,5,0.0008800029754638,0.0064780712127685,6.914138794000065e-06,0.0027749538421631,0.0064780712127685,-0.0217480659484863,0.02277382891554199,0.16764771212794188,0.00017893281998266,0.07181376178488616,0.16764771212794188,-0.5628239301051382,1.0,0.0032200813293457,0.004187819807991975,4.124641418457617e-05,0.0014200210571289008,0.004013478755950898,0.003972232341766322,2.69412994384789e-05,0.010020518302917522,0.011131775379180935,6.056598388180042,1.3005323094876344,1.2016629240570809,-0.024039782573077595,0.0027057102748325756,0.6153846153846154,0.0021269321441650018,1,0.08333333333333333,0.012008905410766602,0.012008905410766602,0.012008905410766602,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,"[(2, 2, 2, 3), (3, 3, 4)]",(),2,6,1,0,0,0,0,0,0,D0,PR,D0PR
HUAWEI-PadSE,"1,2,2,2,3,3,4,5,6,6,6,6",0.0404098033905029,2.5561230182647705,"2,2,2,1,2,2,2",0,0,0.0,0.0,1,2.288818359375e-05,0.0012438297271728,3,0.0012509822845458,0.0022399425506591,2,0.0035529136657714,0.0035529136657714,1,0.0107319355010986,0.0107319355010986,1,0.0143280029296875,0,4,0.0012438297271728,0.0071790218353272005,7.1525573730000375e-06,0.0013129711151123,0.0071790218353272005,-0.0143280029296875,0.030780395419224543,0.17765545073189867,0.00017700054870054203,0.03249140072334215,0.17765545073189867,-0.3545674991592476,1.0,0.0036736184900457184,0.005683660352274474,0.00050687789916995,0.0013129711151123,0.004353523254394551,0.003846645355224601,2.288818359375e-05,0.0071790218353272005,0.013260483741760249,4.467768294897463,1.547155854010235,2.107716442205683,3.44026792114004,0.004715283711751291,0.5,0.0022399425506591,1,0.09090909090909091,0.019341945648193297,0.019341945648193297,0.019341945648193297,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,"[(2, 2, 2, 3), (3, 3, 4)]",(),1,6,1,0,0,0,0,0,0,D0,PR,D0PR
HUAWEI-PadSE,"1,2,2,2,3,3,4,5,6,6,6,6",0.0352430343627929,2.2031800746917725,"1,2,2,2,2,2,2",0,0,0.0,0.0,1,2.694129943847656e-05,0.0012788772583007,3,0.0012850761413574,0.0021939277648925,2,0.0043249130249023,0.0043249130249023,1,0.0108199119567871,0.0108199119567871,1,0.0289039611816406,0,4,0.0012788772583007,0.0064949989318848,6.198883056700039e-06,0.0021309852600098003,0.0064949989318848,-0.0289039611816406,0.036287376539031725,0.18429170612907725,0.00017588959545561665,0.06046543092950996,0.18429170612907725,-0.8201325936950354,1.0,0.003203912214799355,0.0052734318269254486,0.0004678964614867883,0.0014030933380127023,0.0026090145111083984,0.0021411180496216102,2.598762512199984e-05,0.0064949989318848,0.012289524078369151,3.629056924384029,1.645935179673984,2.2915379170819032,4.042284155826328,0.0014166434605916037,0.5,0.0021939277648925,1,0.09090909090909091,0.018084049224853502,0.018084049224853502,0.018084049224853502,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,"[(2, 2, 2, 3), (3, 3, 4)]",(),1,6,0,0,0,0,0,0,0,D0,PR,D0PR
HUAWEI-PadSE,"1,2,2,2,3,4,5,6,6,6,6",0.039355993270874,1.981845140457153,"1,2,2,2,2,2",0,0,0.0,0.0,1,2.09808349609375e-05,0.0011560916900634,3,0.0024521350860595,0.0024521350860595,1,0.0036959648132324,0.0036959648132324,1,0.0107080936431884,0.0107080936431884,1,0.0185251235961914,0,4,0.0011560916900634,0.007012128829956,0.0012960433959961,0.0012438297271729001,0.007012128829956,-0.0185251235961914,0.029375238533719924,0.1781718169757243,0.03293128411410865,0.03160458227066054,0.1781718169757243,-0.47070654445662785,1.0,0.0039355993270874,0.004670345489772297,0.00033503770828249553,0.0012699365615845,0.007109582424163799,0.006774544715881303,1.997947692870376e-05,0.008397006988525448,0.011006903648376467,5.612146813104192,1.186692318404439,0.907940025024172,-0.3881953064389627,0.004393196105957013,0.7272727272727273,0.002471923828125007,1,0.1,0.013616800308227497,0.013616800308227497,0.013616800308227497,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,"[(2, 2, 2, 3)]",(),1,5,0,0,0,0,0,0,0,D0,PR,D0PR
HUAWEI-PadSE,"1,2,2,2,3,3,4,5,6,6,6,6,6",0.0467429161071777,1.9574449062347408,"1,2,2,2,1,2,2",0,0,0.0,0.0,1,2.408027648925781e-05,0.0009119510650634,3,0.0021400451660156,0.0021669864654541,2,0.0041608810424804,0.0041608810424804,1,0.0098600387573242,0.0098600387573242,1,0.0235779285430908,0,5,0.0009119510650634,0.0056991577148437994,0.0012280941009521998,0.0019938945770263004,0.0056991577148437994,-0.0235779285430908,0.019509930937393175,0.12192559192875548,0.026273373662359448,0.042656615014229377,0.12192559192875548,-0.5044171503769369,1.0,0.0038952430089314754,0.0059587595762693275,2.622604370118944e-05,0.0015050172805786493,0.0037604570388794015,0.0037342309951782122,2.3865699768103878e-05,0.012916016578674323,0.015755081176757776,7.581972277227521,1.5297529737185527,1.62137140405859,1.1524192298200182,0.0034399713788713635,0.6153846153846154,0.0021908283233642977,1,0.08333333333333333,0.018244981765747,0.018244981765747,0.018244981765747,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,"[(2, 2, 2, 3), (3, 3, 4)]",(),2,5,1,0,0,0,0,0,0,D0,PR,D0PR
HUAWEI-PadSE,"1,2,2,2,3,3,4,5,6,6,6,6",0.0378730297088623,12.710445165634155,"1,2,2,2,1,2,2,2",0,0,0.0,0.0,1,1.9073486328125e-05,0.0010931491851806,3,0.0037870407104492,0.0038120746612548,2,0.0055341720581054,0.0055341720581054,1,0.0122320652008056,0.0122320652008056,1,0.0304090976715087,0,4,0.0010931491851806,0.0066978931427002,0.0026938915252686,0.0017220973968506002,0.0066978931427002,-0.0304090976715087,0.028863526197504156,0.1768512631333767,0.07112954907429095,0.04547028347319224,0.1768512631333767,-0.8029222353022621,1.0,0.0034430027008056636,0.0052653876773147736,0.0005404949188231874,0.0017220973968506002,0.0031409263610840486,0.002600431442260861,1.9073486328125e-05,0.0066978931427002,0.012437462806701648,2.889381143569124,1.5293010592418854,2.2157501540915407,3.8282816271159525,0.0014271736145019455,0.6666666666666666,0.002486228942870903,1,0.09090909090909091,0.018177032470703097,0.018177032470703097,0.018177032470703097,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,"[(2, 2, 2, 3), (3, 3, 4)]",(),2,6,1,0,0,0,0,0,0,D0,PR,D0PR
HUAWEI-PadSE,"1,2,2,2,3,3,4,5,6,6,6,6",0.0399360656738281,2.135658025741577,"1,2,2,2,1,2,2,2",0,0,0.0,0.0,1,1.4066696166992188e-05,0.0020699501037597,3,0.0020840167999267,0.002087116241455,2,0.0042810440063476,0.0042810440063476,1,0.0106899738311767,0.0106899738311767,1,0.0267801284790039,0,4,0.0020699501037597,0.006408929824829101,1.4066696166999994e-05,0.0021939277648926,0.006408929824829101,-0.0267801284790039,0.05183159805138821,0.1604797497373198,0.00035223039449823755,0.054936001528322294,0.1604797497373198,-0.670575031044035,1.0,0.0036305514248934634,0.004904921883467281,0.0005054473876953,0.001732110977172796,0.004918932914733901,0.0044134855270386,1.4066696166992188e-05,0.007994890213012702,0.01204252243041995,3.615691672402079,1.3510129204714991,1.6455157924988444,1.7790982614693691,0.002535820007324201,0.5,0.002087116241455,1,0.09090909090909091,0.016090154647827197,0.016090154647827197,0.016090154647827197,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,"[(2, 2, 2, 3), (3, 3, 4)]",(),2,6,1,0,0,0,0,0,0,D0,PR,D0PR
HUAWEI-PadSE,"1,2,2,2,3,3,4,5,6,6,6,6",0.043997049331665,2.802182912826538,"1,2,2,2,1,2,2",0,0,0.0,0.0,1,2.694129943847656e-05,0.0006790161132812,3,0.0022609233856201,0.0022890567779541,2,0.0047249794006347,0.0047249794006347,1,0.0112969875335693,0.0112969875335693,1,0.017982006072998,0,4,0.0006790161132812,0.0065720081329346,0.0015819072723388997,0.0024359226226806,0.0065720081329346,-0.017982006072998,0.015433219354383094,0.14937383830884945,0.035954849163041244,0.05536559064035798,0.14937383830884945,-0.4087093645176841,1.0,0.003999731757424091,0.005892017914272083,0.0003300905227661117,0.0018541812896729001,0.005277991294860848,0.004947900772094736,2.694129943847656e-05,0.006685018539428699,0.01343095302581785,2.6053748231965046,1.4731032658216718,2.058961571972779,3.3453576504893388,0.004449208577473954,0.5,0.0022890567779541,1,0.09090909090909091,0.020176887512207003,0.020176887512207003,0.020176887512207003,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,"[(2, 2, 2, 3), (3, 3, 4)]",(),2,5,1,0,0,0,0,0,0,D0,PR,D0PR
HUAWEI-PadSE,"1,2,2,2,3,3,4,5,6,6,6",0.0358469486236572,2.705784797668457,"1,2,2,2,1,2,2,2",0,0,0.0,0.0,1,2.5987625122070312e-05,0.0009398460388183,3,0.0019769668579101,0.0020029544830322,2,0.0042049884796142,0.0042049884796142,1,0.0112769603729248,0.0112769603729248,1,0.0293548107147216,0,3,0.0009398460388183,0.0070719718933106,0.0010371208190918,0.0022020339965819996,0.0070719718933106,-0.0293548107147216,0.026218299601602588,0.19728239542942438,0.028931913563414204,0.06142877095900896,0.19728239542942438,-0.8188928721076384,1.0,0.003584694862365719,0.005552469914554017,0.0002419352531433074,0.0016195774078368998,0.0036585330963135,0.0034165978431701925,2.5987625122097245e-05,0.008172559738159215,0.013125205039977998,4.046106285882592,1.548937950855227,1.9918702252588782,2.825643760647748,0.0014863967895507857,0.5454545454545454,0.0020029544830322,1,0.1,0.0180778503417968,0.0180778503417968,0.0180778503417968,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,"[(2, 2, 2, 3), (3, 3, 4)]",(),2,6,1,0,0,0,0,0,0,D0,PR,D0PR
HUAWEI-PadSE,"1,2,2,2,3,3,4,5,6,6,6,6",0.0355370044708251,1.9426298141479488,"1,2,2,2,1,2,2",0,0,0.0,0.0,1,2.384185791015625e-05,0.001188039779663,3,0.0025169849395751,0.0025458335876464,2,0.004288911819458,0.004288911819458,1,0.0112738609313964,0.0112738609313964,1,0.0236849784851074,0,4,0.001188039779663,0.006984949111938399,0.0013289451599120998,0.0017430782318116002,0.006984949111938399,-0.0236849784851074,0.033431061434520966,0.19655424580518174,0.03739609400682962,0.04904966689701208,0.19655424580518174,-0.6664877593876016,1.0,0.003230636770075009,0.003845363397313513,0.0005865097045898218,0.0017430782318116002,0.0049514770507812,0.004364967346191378,2.384185791015625e-05,0.006984949111938399,0.0096980333328247,3.0072493502938564,1.1902803289223478,1.330367105566631,0.8700855808741905,0.0021741787592569734,0.5,0.0025458335876464,1,0.09090909090909091,0.012411117553711002,0.012411117553711002,0.012411117553711002,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,"[(2, 2, 2, 3), (3, 3, 4)]",(),2,5,1,0,0,0,0,0,0,D0,PR,D0PR
HUAWEI-PadSE,"1,2,2,2,3,3,4,5,6,6,6,6",0.0390200614929199,2.076389074325561,"1,2,2,2,1",0,0,0.0,0.0,1,2.2172927856445312e-05,0.0010981559753417,3,0.002946138381958,0.002958059310913,2,0.0049810409545898,0.0049810409545898,1,0.0111310482025146,0.0111310482025146,1,0.0286371707916259,0,4,0.0010981559753417,0.0061500072479247995,0.0018479824066163,0.0020229816436768003,0.0061500072479247995,-0.0286371707916259,0.028143368650020137,0.1576114186555217,0.047359802519829755,0.05184465544842531,0.1576114186555217,-0.7339089098263478,1.0,0.003547278317538173,0.005075736060296192,0.00054502487182615,0.0018479824066163,0.0043479204177857,0.00380289554595955,1.1920928955000062e-05,0.0061500072479247995,0.011828064918518049,2.327957682879465,1.4308818214801864,2.070864291099919,3.3898955197167933,0.0019117991129557093,0.6666666666666666,0.0027971267700193005,1,0.09090909090909091,0.0175061225891113,0.0175061225891113,0.0175061225891113,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,"[(2, 2, 2, 3), (3, 3, 4)]",(),2,3,1,0,0,0,0,0,0,D0,PR,D0PR
HUAWEI-PadSE,"1,2,2,2,3,3,4,5,6,6,6,6",0.0377471446990966,2.1296639442443848,"1,2,2,2,1,2,2,2",0,0,0.0,0.0,1,2.312660217285156e-05,0.0007920265197753,3,0.002026081085205,0.0020489692687988,2,0.0041711330413818,0.0041711330413818,1,0.0107679367065429,0.0107679367065429,1,0.0229179859161376,0,4,0.0007920265197753,0.006596803665161099,0.0012340545654297,0.0021221637725830004,0.006596803665161099,-0.0229179859161376,0.020982422010697287,0.17476298453162153,0.03269265994201767,0.05622051123336462,0.17476298453162153,-0.6071448873505416,1.0,0.0034315586090087817,0.004410606391160934,0.0003844499588012242,0.0016980171203613004,0.004423499107360802,0.004039049148559577,2.312660217285156e-05,0.010880947113037196,0.01151549816131595,5.408031451839527,1.285307026253867,1.1611727025192387,-0.2526345348161234,0.002603491147359208,0.5,0.0020489692687988,1,0.09090909090909091,0.012150049209594702,0.012150049209594702,0.012150049209594702,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,"[(2, 2, 2, 3), (3, 3, 4)]",(),2,6,1,0,0,0,0,0,0,D0,PR,D0PR
HUAWEI-PadSE,"1,2,2,2,3,3,4,5,6,6,6,6",0.0352349281311035,1.9020259380340576,"1,2,2,2,1,2,2,2",0,0,0.0,0.0,1,2.5033950805664062e-05,0.000856876373291,3,0.0038039684295654,0.003829002380371,2,0.0053608417510986,0.0053608417510986,1,0.0123038291931152,0.0123038291931152,1,0.0257349014282226,0,4,0.000856876373291,0.0069429874420166,0.0029470920562744,0.0015318393707275998,0.0069429874420166,-0.0257349014282226,0.02431894766757295,0.1970484348991109,0.08364121094014282,0.043475024697875696,0.1970484348991109,-0.7303804149242811,1.0,0.003203175284645773,0.003994815743517021,0.000415921211242668,0.002423048019409197,0.0036385059356689505,0.0032225847244262825,2.5033950805664062e-05,0.0069429874420166,0.010187029838562001,1.865394076552178,1.2471424098037747,1.658898390195597,1.9618007696350652,0.0017261505126953062,0.5833333333333334,0.0024137496948241997,1,0.09090909090909091,0.013431072235107401,0.013431072235107401,0.013431072235107401,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,"[(2, 2, 2, 3), (3, 3, 4)]",(),2,6,1,0,0,0,0,0,0,D0,PR,D0PR
HUAWEI-PadSE,"1,2,2,2,3,3,4,5,6,6,6,6",0.0429780483245849,2.0787792205810547,"1,2,2,2,1,2,2",0,0,0.0,0.0,1,2.6226043701171875e-05,0.0013020038604736,3,0.0013091564178466,0.0021920204162597,2,0.0035722255706787,0.0035722255706787,1,0.0108740329742431,0.0108740329742431,1,0.0244622230529785,0,4,0.0013020038604736,0.007301807403564399,7.1525573730000375e-06,0.001380205154419,0.007301807403564399,-0.0244622230529785,0.030294625075583288,0.1698962072083557,0.0001664235034355558,0.03211418871315932,0.1698962072083557,-0.5691794766535566,1.0,0.003907095302234991,0.004778896569561599,0.0004549026489258,0.001380205154419,0.006490349769592248,0.0060354471206664475,2.6226043701171875e-05,0.010859966278076099,0.012224078178405748,6.86837104853997,1.2231328390755936,1.0015265187661442,-0.44030938085787863,0.0034457445144653216,0.5,0.0021920204162597,1,0.09090909090909091,0.013588190078735398,0.013588190078735398,0.013588190078735398,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,"[(2, 2, 2, 3), (3, 3, 4)]",(),2,5,1,0,0,0,0,0,0,D0,PR,D0PR
OPPO-A36,"1,2,2,3,3,4,5,6,6,6,6",0.2029480934143066,11.566805124282835,"1,1,1,1,1,1,2,1,2,1,1,2,1,2",0,0,0.0,0.0,1,1.0013580322265623e-05,0.0016171932220458,2,0.0027251243591308,0.0142631530761718,2,0.0190529823303222,0.0190529823303222,1,0.0539979934692382,0.0539979934692382,1,0.1748299598693847,0,4,0.0016171932220458,0.034945011138916,0.001107931137085,0.004789829254150399,0.034945011138916,-0.1748299598693847,0.007968506601066683,0.17218693977862515,0.0054591847523456334,0.023601252781282573,0.17218693977862515,-0.8614516003975441,1.0,0.020294809341430662,0.03693059650382699,0.0020018815994262027,0.0052504539489746415,0.01730030775070186,0.015298426151275656,0.0009981393814087265,0.04353370666503902,0.0821828365325927,7.291417673235796,1.8197065014272071,2.290178025656877,3.8250228533914115,0.008252668380737288,0.7272727272727273,0.010700941085815407,1,0.1,0.12083196640014651,0.12083196640014651,0.12083196640014651,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,"[(2, 2, 3), (3, 3, 4)]",(),10,4,3,0,0,0,0,0,0,D0,PR,D0PR
