Time,Dst,Type
0.0,1,1
0.0010099411010742188,0,2
0.0026230812072753906,0,2
0.019743919372558594,1,1
0.02096700668334961,0,2
0.020998001098632812,0,2
0.16091394424438477,0,1
0.16093206405639648,0,2
0.16093707084655762,0,3
0.16223406791687012,0,2
0.16225910186767578,0,2
0.16227006912231445,0,3
0.1636960506439209,0,4
0.17105507850646973,0,5
0.17359495162963867,0,6
0.19899296760559082,0,6
0.9616620540618896,0,2
0.9616799354553223,0,2
0.962601900100708,0,2
9.987020015716553,1,1
9.988722085952759,0,2
9.988744020462036,0,2
