Label,A_Burst_Duration,A_Burst_Rate,A_CV,A_IAT_IQR,A_IAT_Median,A_IAT_P10,A_IAT_P90,A_IAT_P95,A_IAT_Q1,A_IAT_Q3,A_IAT_Skew_Ratio,A_IAT_StdDev,A_Kurtosis,A_Mean_IAT,A_Retran_intervals,A_Silence_Avg_Duration,A_Silence_Max_Duration,A_Silence_Rate,A_Silence_Total_Duration,A_Skewness,Assoc_Time,Assoc_Time_Ratio,First_Stage_Time_Diff,Gap_23_Time,Gap_23_Time_Ratio,Gap_34_Time,Gap_34_Time_Ratio,Gap_45_Time,Gap_45_Time_Ratio,Next_Packet_After_First_Stage,Probe_Time,Probe_Time_Ratio,Trans_3_3,Trans_4_5,Trans_4_6,Trans_5_1,Trans_5_6,Type_1_Count,Type_1_First_Occurrence_Time,Type_1_Last_Time,Type_2_Count,Type_2_First_Occurrence_Time,Type_2_Last_Time,Type_3_Count,Type_3_First_Occurrence_Time,Type_3_Last_Time,Type_4_Count,Type_4_First_Occurrence_Time,Type_4_Last_Time,Type_5_Count,Type_5_First_Occurrence_Time,Type_5_Last_Time,Type_6_Count,Type_6_First_Occurrence_Time,Type_6_Last_Time,Type_6_Time,Type_6_Time_Ratio,Range_1,Range_2,Range_1_2,DBSCAN_Cluster
XIAOMI-12,0.0019819736480712,0.5454545454545454,1.190019475620695,0.0101339817047119,0.0021880865097045,8.940696716303435e-06,0.0141689777374267,0.0157525539398193,0.0002096891403198,0.0103436708450317,5.47551076001097,0.0065284605345802,-1.0051608419246598,0.0054860115051269,0.0064682006835937,0.0173361301422119,0.0173361301422119,0.1,0.0173361301422119,0.744150592416676,0.0070788860321045,0.1290352020860497,0.0548601150512695,0.0007851123809815,0.0143111690569327,0.0032141208648682,0.0585875706214696,0.0070788860321045,0.1290352020860497,10.731651067733765,0.0011889934539794,0.0216731855714889,1,1,0,0,1,1,0.0,0.0,3,9.059906005859377e-06,0.0011889934539794,2,0.0019741058349609,0.0019819736480712,1,0.0051960945129394,0.0051960945129394,1,0.0122749805450439,0.0122749805450439,3,0.0237069129943847,0.0548601150512695,0.0311532020568847,0.5678661451542817,0,6,0,-1
XIAOMI-12,0.0073790550231933,0.7272727272727273,1.3685699526495247,0.0088074207305908,0.0041050910949707,0.0010440587997436,0.0145172119140625,0.0258850574493408,0.001540720462799,0.0103481411933899,2.536392147752357,0.0110844500075487,2.999096371659212,0.0080992937088012,0.0109089851379394,0.0372529029846191,0.0372529029846191,0.1,0.0372529029846191,2.004635519072587,0.0077090263366699,0.0951814641354804,0.0809929370880127,0.0054330825805663,0.0670809428069317,0.0020680427551268,0.0255336184793448,0.0077090263366699,0.0951814641354804,10.683321952819824,0.0013749599456787,0.0169762944166918,1,1,0,0,1,1,0.0,0.0,2,1.0013580322265623e-05,0.0013749599456787,2,0.0068080425262451,0.0079669952392578,1,0.0100350379943847,0.0100350379943847,1,0.0177440643310546,0.0177440643310546,4,0.0289719104766845,0.0809929370880127,0.0520210266113281,0.6422909019189962,0,6,0,-1
XIAOMI-12,0.003490924835205,0.7692307692307693,1.4353812248318545,0.0062772631645202,0.0022900104522705,9.131431579593314e-06,0.018915057182312,0.0242162585258483,0.0007427334785461,0.0070199966430663,7.259812597605434,0.0091932686646629,1.3745647163394548,0.0064047574996948,0.0075471401214599,0.0292520523071288,0.0292520523071288,0.0833333333333333,0.0292520523071288,1.618200917981773,0.0065979957580565,0.0858475874948035,0.0768570899963378,0.0082859992980957,0.1078104739392361,0.0030961036682129,0.0402839044304231,0.0065979957580565,0.0858475874948035,10.72973108291626,0.0010051727294921,0.0130784645832934,1,1,0,0,1,1,0.0,0.0,3,9.059906005859377e-06,0.0010051727294921,2,0.0092911720275878,0.009300947189331,1,0.0123970508575439,0.0123970508575439,1,0.0189950466156005,0.0189950466156005,5,0.0250329971313476,0.0768570899963378,0.0518240928649901,0.6742916348701152,0,4,0,-1
XIAOMI-12,0.0075531005859375,0.7,1.0629163213081458,0.0067050457000731,0.0040411949157714,0.001252269744873,0.0171771049499511,0.0215015411376953,0.0018839836120606,0.0085890293121338,3.250501474926343,0.0081828150056837,0.649144856775,0.0076984564463297,0.008275032043457,0.0258259773254394,0.0258259773254394,0.1111111111111111,0.0258259773254394,1.3184747408376882,-0.0142581462860107,-0.2057865089278643,0.0692861080169677,0.0085890293121338,0.1239646670589493,0.0034940242767334,0.0504289297917807,-0.0142581462860107,-0.2057865089278643,9.938321113586426,0.0008130073547363,0.0117340600880222,1,0,1,0,0,1,0.0,0.0,1,0.0008130073547363,0.0008130073547363,2,0.0094020366668701,0.0107641220092773,1,0.0142581462860107,0.0142581462860107,0,0.0,0.0,5,0.0292730331420898,0.0692861080169677,0.0400130748748779,0.5775050153643927,0,6,0,-1
XIAOMI-12X,0.0064888000488281,0.75,1.0452038472653808,0.0056205987930297,0.0043461322784424,0.0016039371490478,0.014815330505371,0.0186916589736938,0.0024634599685669,0.0080840587615966,2.408854023808201,0.007401691270148,0.8633069858511115,0.0070815767560686,0.0072641968727111,0.0225679874420165,0.0225679874420165,0.1428571428571428,0.0225679874420165,1.4765700996355369,0.0171868801116943,0.3467121337463204,0.0495710372924804,0.0043461322784424,0.0876748302198969,-0.0075399875640869,-0.1521046961272821,0.0171868801116943,0.3467121337463204,8.766448020935059,0.0015618801116943,0.0315079166586499,1,0,0,0,1,0,0.0,0.0,2,0.0,0.0015618801116943,2,0.0059080123901367,0.0075399875640869,0,0.0,0.0,1,0.0171868801116943,0.0171868801116943,3,0.0237081050872802,0.0495710372924804,0.0258629322052002,0.5217347390292242,0,3,0,-1
XIAOMI-13,0.0026440620422363,0.6666666666666666,1.1390154324163846,0.0130704641342163,0.0026769638061523,2.789497375488281e-05,0.0201458930969238,0.0202469825744628,0.0004540681838989,0.0135245323181152,6.525650160313608,0.0082238982124013,-1.2135325961787324,0.0072201815518465,0.0057038863499959,0.0203480720520019,0.0203480720520019,0.0909090909090909,0.0203480720520019,0.6566195057533901,0.0065579414367675,0.0825708453410185,0.0794219970703125,0.0201458930969238,0.2536563400576365,0.0026769638061523,0.0337055715658015,0.0065579414367675,0.0825708453410185,10.209616899490356,0.0009360313415527,0.0117855427473578,1,1,0,0,1,1,0.0,0.0,3,2.789497375488281e-05,0.0009360313415527,2,0.0210819244384765,0.0211091041564941,1,0.0237860679626464,0.0237860679626464,1,0.030344009399414,0.030344009399414,4,0.0461339950561523,0.0794219970703125,0.0332880020141602,0.4191282420749285,2,6,1,-1
XIAOMI-13,0.0031828880310058,0.5833333333333334,1.1054449617496314,0.0093890428543091,0.0036211013793945,1.692771911630006e-05,0.0133419036865234,0.015293002128601,0.0006405115127563,0.0100295543670654,2.6844877534896145,0.0062240565411329,-0.8941846650802803,0.0056303631175648,0.0058180093765258,0.0172441005706787,0.0172441005706787,0.0909090909090909,0.0172441005706787,0.7824681670518084,0.0067710876464843,0.1093274820033111,0.0619339942932128,-1.692771911630006e-05,-0.0002733187050097,0.0172441005706787,0.2784270701004737,0.0067710876464843,0.1093274820033111,11.212857007980348,0.0012979507446289,0.0209570004234514,0,1,0,0,1,1,0.0,0.0,2,3.1948089599609375e-05,0.0012979507446289,2,0.0012810230255126,0.0013048648834228,1,0.0185489654541015,0.0185489654541015,1,0.0253200531005859,0.0253200531005859,5,0.0386619567871093,0.0619339942932128,0.0232720375061035,0.3757554759979986,2,5,1,-1
XIAOMI-13,0.0080227851867674,0.75,1.2181052637593826,0.00664222240448,0.0049920082092285,0.001155138015747,0.0178880691528321,0.0253651142120361,0.002143383026123,0.008785605430603,2.5833412933422726,0.0096915963873282,2.020493337796479,0.0079562880776145,0.007215658823649,0.0328421592712402,0.0328421592712402,0.0909090909090909,0.0328421592712402,1.7279278699778722,0.0062029361724852,0.070875172304825,0.0875191688537597,0.0078091621398926,0.0892280198974619,0.0178880691528321,0.204390299715051,0.0062029361724852,0.070875172304825,10.876528978347778,0.0025629997253417,0.0292850098887976,1,1,0,0,1,1,0.0,0.0,1,0.0025629997253417,0.0025629997253417,2,0.0103721618652343,0.0103900432586669,1,0.028278112411499,0.028278112411499,1,0.0344810485839843,0.0344810485839843,6,0.0442430973052978,0.0875191688537597,0.0432760715484618,0.4944753488321412,2,5,1,-1
XIAOMI-MI11Lite,0.0026288032531739,0.6666666666666666,1.4801575331865695,0.0060590505599975,0.0023770332336425,3.0040740966796875e-05,0.0157680511474608,0.0222004652023315,0.0006124973297119,0.0066715478897094,5.633500501504714,0.0088493107370705,1.9787942995941403,0.0059786276383833,0.0062122742335001,0.0286328792572022,0.0286328792572022,0.0909090909090909,0.0286328792572022,1.7636689105211316,0.0073010921478272,0.1110180613258514,0.0657649040222168,0.0030150413513183,0.0458457500416902,0.0023770332336425,0.0361444035992128,0.0073010921478272,0.1110180613258514,12.531246900558472,0.0012550354003906,0.0190836650497752,1,1,0,0,1,1,0.0,0.0,3,3.0040740966796875e-05,0.0012550354003906,2,0.0042700767517089,0.0042898654937744,1,0.0066668987274169,0.0066668987274169,1,0.0139679908752441,0.0139679908752441,4,0.029736042022705,0.0657649040222168,0.0360288619995118,0.5478432993278676,1,3,0,-1
XIAOMI-MI11Lite,0.003152847290039,0.6,1.7893502508131354,0.0043160915374756,0.0022192001342773,3.194808959967911e-05,0.0156551837921142,0.0282735347747801,0.0012819766998291,0.0055980682373047,6.054426299956825,0.012962819056759,3.425200679919903,0.0072444279988606,0.0080743233362833,0.0408918857574462,0.0408918857574462,0.1111111111111111,0.0408918857574462,2.240801699629099,0.0124659538269042,0.1911960448754501,0.0651998519897461,-0.003119945526123,-0.047852033875992,0.0,0.0,0.0124659538269042,0.1911960448754501,12.382736921310425,0.003119945526123,0.047852033875992,0,0,0,0,1,1,0.0,0.0,3,0.0018098354339599,0.003119945526123,0,0.0,0.0,0,0.0,0.0,1,0.0124659538269042,0.0124659538269042,5,0.0180640220642089,0.0651998519897461,0.0471358299255371,0.7229438179238534,1,3,0,-1
XIAOMI-MI11Lite,0.004951000213623,0.6363636363636364,1.7042178300566235,0.0051984786987304,0.0018389225006103,0.0008672714233398,0.0186306476593017,0.0301808834075927,0.0012775659561156,0.0064760446548461,9.131284843770262,0.0129244623452914,3.087143848343649,0.0075838088989257,0.0094848155975342,0.0417311191558837,0.0417311191558837,0.1,0.0417311191558837,2.101469802227374,0.0075340270996093,0.099343577877819,0.0758380889892578,0.0012750625610351,0.0168129574205872,0.002255916595459,0.0297464852493651,0.0075340270996093,0.099343577877819,12.428783893585203,0.0022480487823486,0.0296427403737326,1,1,0,0,1,1,0.0,0.0,2,0.0012850761413574,0.0022480487823486,2,0.0035231113433837,0.0035290718078613,1,0.0057849884033203,0.0057849884033203,1,0.0133190155029296,0.0133190155029296,4,0.0293829441070556,0.0758380889892578,0.0464551448822022,0.6125569024923928,1,3,0,-1
XIAOMI-MI11Lite,0.0012569427490234,0.5,1.3406058264298633,0.0065394639968871,0.0017030239105225,6.914138793999956e-06,0.0165381431579589,0.0170700550079345,1.7046928405776572e-05,0.0065565109252929,8.71104577908419,0.0065159692758011,-0.1035556739014071,0.0048604661768132,0.0064245462417602,0.0176019668579101,0.0176019668579101,0.0909090909090909,0.0176019668579101,1.1871597464655972,0.0068650245666504,0.1284019103764123,0.0534651279449462,-6.914138793899993e-06,-0.0001293205320862,0.0032520294189452,0.0608252433678632,0.0068650245666504,0.1284019103764123,12.421606063842772,0.0012500286102294,0.0233802603356073,0,1,0,0,1,1,0.0,0.0,3,8.106231689453125e-06,0.0012500286102294,2,0.0012431144714355,0.0012569427490234,1,0.0045089721679687,0.0045089721679687,1,0.0113739967346191,0.0113739967346191,4,0.0289759635925292,0.0534651279449462,0.024489164352417,0.4580399466664297,2,4,1,-1
XIAOMI-MI11Lite,0.002836227416992,0.6666666666666666,1.797749590531723,0.0051956176757812,0.0030238628387451,1.8119812011700105e-05,0.0124149322509765,0.0276349782943725,0.0005819797515869,0.0057775974273681,3.1056532366159444,0.0124690501845555,4.620346421560032,0.0069359215823086,0.0085065364837646,0.0428550243377686,0.0428550243377686,0.0909090909090909,0.0428550243377686,2.438256797448897,0.0061891078948974,0.0811206074905084,0.0762951374053955,0.0036098957061768,0.0473148857049114,0.0030238628387451,0.0396337557225666,0.0061891078948974,0.0811206074905084,12.377620935440063,0.0011820793151855,0.0154935079139382,1,1,0,0,1,1,0.0,0.0,3,1.811981201171875e-05,0.0011820793151855,2,0.0047919750213623,0.004810094833374,1,0.0078339576721191,0.0078339576721191,1,0.0140230655670166,0.0140230655670166,4,0.0264379978179931,0.0762951374053955,0.0498571395874023,0.6534772894173536,1,3,0,-1
XIAOMI-MI11Lite,0.0046210289001464,0.5,1.593263396645051,0.0051435232162476,0.0023789405822753,2.884864807120016e-05,0.0086290836334228,0.0199425220489501,0.0011295080184936,0.0062730312347412,2.6272800160352467,0.0089550079915264,4.442040399662799,0.005620544606989,0.007264494895935,0.0312559604644775,0.0312559604644775,0.0909090909090909,0.0312559604644775,2.371731909461504,0.0061709880828857,0.0998121989688307,0.0618259906768798,0.002305030822754,0.0372825537855227,0.0023949146270751,0.0387363728563882,0.0061709880828857,0.0998121989688307,12.37362790107727,0.0022878646850585,0.0370049013369722,1,1,0,0,1,1,0.0,0.0,3,0.000993013381958,0.0022878646850585,2,0.0045928955078125,0.0046210289001464,1,0.0070159435272216,0.0070159435272216,1,0.0131869316101074,0.0131869316101074,4,0.0195620059967041,0.0618259906768798,0.0422639846801757,0.6835957534600504,1,3,0,-1
XIAOMI-MI11Lite,0.0022549629211425,0.5,1.768017059144128,0.0051784515380859,0.0016369819641113,3.194808959960027e-05,0.0070269107818603,0.0198869705200195,0.0004535913467406,0.0056320428848266,3.292601223419537,0.0094537643195914,4.807135016637221,0.0053471001711758,0.010035753250122,0.0327470302581787,0.0327470302581787,0.0909090909090909,0.0327470302581787,2.472203954457124,0.0068140029907227,0.1158487399726803,0.0588181018829345,-0.0021750926971434,-0.0369799879205991,0.0038881301879883,0.066104312507854,0.0068140029907227,0.1158487399726803,11.900486946105955,0.0022230148315429,0.0377947393808688,0,1,0,0,1,1,0.0,0.0,3,4.100799560546875e-05,0.0022230148315429,2,4.792213439941406e-05,0.0022549629211425,1,0.0061430931091308,0.0061430931091308,1,0.0129570960998535,0.0129570960998535,4,0.0199840068817138,0.0588181018829345,0.0388340950012207,0.6602405340878237,1,3,0,-1
XIAOMI-MI11Lite,0.0052170753479003,0.7272727272727273,1.5247558550022358,0.005230188369751,0.0032634735107422,2.715587615959772e-05,0.0110549926757812,0.0213375091552734,0.0011552572250365,0.0063854455947875,2.3874926943307435,0.0094111042141636,3.6677206156453535,0.0061722040176391,0.0085628509521484,0.0316200256347656,0.0316200256347656,0.1,0.0316200256347656,2.2107342254085705,0.0065939426422119,0.1068328691560985,0.0617220401763916,0.0037610530853272,0.0609353332226011,0.0027658939361572,0.0448120951325138,0.0065939426422119,0.1068328691560985,12.36861801147461,0.0011389255523681,0.0184524936167572,1,1,0,0,1,1,0.0,0.0,2,2.694129943847656e-05,0.0011389255523681,2,0.0048999786376953,0.0049271583557128,1,0.0076930522918701,0.0076930522918701,1,0.014286994934082,0.014286994934082,4,0.0200469493865966,0.0617220401763916,0.041675090789795,0.6752059826715763,1,3,0,-1
XIAOMI-MI11Lite,0.0041570663452149,0.6363636363636364,1.92191007731985,0.0059502720832824,0.0040940046310424,2.083778381352997e-05,0.0109598398208617,0.0305033802986144,0.0002955794334411,0.0062458515167236,1.67704626852634,0.015082784723298,4.598169865790687,0.0078478097915649,0.011259651184082,0.0500469207763672,0.0500469207763672,0.1,0.0500469207763672,2.5006006343919327,0.0066168308258056,0.0843143628801703,0.0784780979156494,0.0051980018615722,0.0662350642998402,0.0029900074005127,0.0380998964032799,0.0066168308258056,0.0843143628801703,12.404720067977903,0.0011448860168457,0.0145886055759946,1,1,0,0,1,1,0.0,0.0,3,0.001112937927246,0.0011448860168457,2,0.0063428878784179,0.0063650608062744,1,0.0093550682067871,0.0093550682067871,1,0.0159718990325927,0.0159718990325927,3,0.0222339630126953,0.0784780979156494,0.0562441349029541,0.7166857556028814,1,3,0,-1
XIAOMI-MI11Lite,0.0027501583099365,0.6666666666666666,1.7938974988611247,0.0056339502334594,0.0027658939361571,2.5987625122070312e-05,0.0073709487915038,0.0220614671707153,0.0005925893783569,0.0062265396118164,1.664942677355424,0.010579433271183,4.998950203675851,0.0058974569494073,0.0075590213139851,0.0367519855499268,0.0367519855499268,0.0909090909090909,0.0367519855499268,2.52600068902335,0.0065751075744628,0.1013550513978678,0.0648720264434814,0.0027799606323241,0.0428529951156403,0.0027658939361571,0.0426361574902694,0.0065751075744628,0.1013550513978678,12.372322082519531,0.0012111663818359,0.0186700870658188,1,1,0,0,1,1,0.0,0.0,3,2.5987625122070312e-05,0.0012111663818359,2,0.0039911270141601,0.0040161609649658,1,0.006782054901123,0.006782054901123,1,0.0133571624755859,0.0133571624755859,4,0.0207281112670898,0.0648720264434814,0.0441439151763916,0.6804768957672565,1,3,0,-1
XIAOMI-13,0.0084779262542724,0.7692307692307693,1.0916873470562296,0.0080198645591736,0.004963994026184,0.0001351118087768,0.0183117866516113,0.0220222353935241,0.0017209053039551,0.0097407698631287,2.6889219759371628,0.0080585708255744,0.2884441557155881,0.0073817571004231,0.0060020514896937,0.0256612300872802,0.0256612300872802,0.0833333333333333,0.0256612300872802,1.1542834806274125,0.0067019462585449,0.07565888635287,0.0885810852050781,0.0090830326080323,0.102539188665433,0.0190448760986328,0.2149993540329872,0.0067019462585449,0.07565888635287,11.043987035751345,0.0011870861053466,0.013401123982601,1,1,0,0,1,1,0.0,0.0,3,2.288818359375e-05,0.0011870861053466,2,0.0102701187133789,0.0124220848083496,1,0.0314669609069824,0.0314669609069824,1,0.0381689071655273,0.0381689071655273,5,0.0498828887939453,0.0885810852050781,0.0386981964111328,0.4368674906334783,2,6,1,-1
XIAOMI-13,0.0050847530364989,0.6923076923076923,1.5219343449306078,0.0067582726478576,0.0031845569610596,1.502037048339859e-05,0.0092246532440185,0.0199978947639465,0.000556468963623,0.0073147416114806,1.896683386988028,0.0091867940228202,4.571051913413392,0.0060362617174784,0.0064801488603864,0.0331220626831054,0.0331220626831054,0.0833333333333333,0.0331220626831054,2.323462150897184,0.0059001445770263,0.0814541744153505,0.0724351406097412,0.0089070796966553,0.1229662788209934,0.0029919147491455,0.0413047413722179,0.0059001445770263,0.0814541744153505,10.95066213607788,0.0007669925689697,0.010588680611556,1,1,0,0,1,1,0.0,0.0,3,1.5020370483398438e-05,0.0007669925689697,2,0.009674072265625,0.0096890926361083,1,0.0126810073852539,0.0126810073852539,1,0.0185811519622802,0.0185811519622802,5,0.0278410911560058,0.0724351406097412,0.0445940494537353,0.6156410973783395,2,6,1,-1
XIAOMI-13,0.0082910060882569,0.7692307692307693,1.3177306369205248,0.0068489909172057,0.0046044588088989,0.0001188278198242,0.018040657043457,0.0255124092102051,0.0013095140457153,0.0081585049629211,2.918084142394852,0.0098017308468193,2.2617151791957646,0.0074383417765299,0.0071795667920793,0.0335040092468261,0.0335040092468261,0.0833333333333333,0.0335040092468261,1.7854847612816336,0.0061671733856201,0.0690921620582075,0.0892601013183593,0.0096421241760253,0.1080227787512277,0.0189738273620606,0.2125678447796921,0.0061671733856201,0.0690921620582075,10.875661134719849,0.0009469985961914,0.0106094277533227,1,1,0,0,1,1,0.0,0.0,2,2.9087066650390625e-05,0.0009469985961914,2,0.0105891227722167,0.0106191635131835,1,0.0295929908752441,0.0295929908752441,1,0.0357601642608642,0.0357601642608642,6,0.0399510860443115,0.0892601013183593,0.0493090152740478,0.5524194410017521,2,6,1,-1
XIAOMI-13,0.0029098987579346,0.7692307692307693,1.2892438271330398,0.008482277393341,0.0023250579833984,1.2946128845220396e-05,0.0195337295532226,0.0208861827850341,2.646446228030033e-05,0.0085087418556213,7.401394585726114,0.0080341364220833,-0.4476069598537631,0.006231665611267,0.0044771603175572,0.0218040943145752,0.0218040943145752,0.0833333333333333,0.0218040943145752,1.049879714191931,0.0062580108642579,0.0836856368563698,0.074779987335205,0.0201351642608642,0.269258727881396,0.0029361248016356,0.039263510282161,0.0062358379364014,0.0833891280089277,11.0729398727417,0.0011458396911621,0.0153228120516498,1,1,0,0,1,1,0.0,0.0,3,1.1920928955078123e-05,0.0011458396911621,2,0.0212810039520263,0.0213088989257812,1,0.0242450237274169,0.0242450237274169,2,0.0304808616638183,0.0305030345916748,4,0.044623851776123,0.074779987335205,0.0301561355590819,0.4032647855890323,1,4,1,-1
XIAOMI-13,0.0129358768463135,0.8888888888888888,0.9093039122182648,0.0144076943397521,0.0081163644790649,0.0016961336135864,0.0212636470794677,0.0250758171081542,0.003301203250885,0.0177088975906371,1.6198487185136206,0.0098627609087232,-0.7155473103771879,0.0108464956283569,0.0116316477457682,0.0288879871368408,0.0288879871368408,0.125,0.0288879871368408,0.6745047241837496,0.0068938732147216,0.079448162924374,0.0867719650268554,0.0093388557434081,0.107625265147768,0.017996072769165,0.2073950124743092,0.0068938732147216,0.079448162924374,10.954497814178469,3.504753112792969e-05,0.0004039038543967,1,1,0,0,1,1,0.0,0.0,1,3.504753112792969e-05,3.504753112792969e-05,2,0.0093739032745361,0.0117819309234619,1,0.0297780036926269,0.0297780036926269,1,0.0366718769073486,0.0366718769073486,3,0.0542850494384765,0.0867719650268554,0.0324869155883789,0.374394144218405,2,6,1,-1
XIAOMI-12,0.0021426677703857,0.6,1.2706434111498086,0.0111522674560546,0.0036778450012206,9.775161743191644e-06,0.0242154598236084,0.0280482769012451,0.0010378360748291,0.0121901035308837,5.5841436535719104,0.0113324317917554,-0.1763502630635116,0.0089186562432183,0.0092410087585449,0.0318810939788818,0.0318810939788818,0.1111111111111111,0.0318810939788818,1.0940334097254265,-0.01285982131958,-0.160211246688131,0.0802679061889648,0.0080771446228027,0.1006273242482204,0.0036778450012206,0.0458196205163543,-0.01285982131958,-0.160211246688131,10.8110249042511,0.0011048316955566,0.0137643019235562,0,0,1,0,0,1,0.0,0.0,3,8.821487426757812e-06,0.0011048316955566,1,0.0091819763183593,0.0091819763183593,1,0.01285982131958,0.01285982131958,0,0.0,0.0,4,0.0351588726043701,0.0802679061889648,0.0451090335845947,0.561980942649732,0,4,0,-1
XIAOMI-12,0.0046806335449218,0.6923076923076923,1.346091905571394,0.0083370208740233,0.0047819614410399,9.15527343750347e-06,0.0153362989425659,0.0232996821403503,2.110004425052428e-05,0.0083581209182738,2.207114723039381,0.0094329523590876,2.4058058376870592,0.0070076584815979,0.0067949295043945,0.0323779582977295,0.0323779582977295,0.0833333333333333,0.0323779582977295,1.7477075526044357,0.0060050487518309,0.0714105475649753,0.0840919017791748,0.0076391696929931,0.0908431077353149,0.0070021152496338,0.0832674145962514,0.0060050487518309,0.0714105475649753,10.67014503479004,0.001086950302124,0.0129257428970786,1,1,0,0,1,1,0.0,0.0,3,9.059906005859377e-06,0.001086950302124,2,0.0087261199951171,0.0087509155273437,1,0.0157530307769775,0.0157530307769775,1,0.0217580795288085,0.0217580795288085,5,0.0376300811767578,0.0840919017791748,0.046461820602417,0.5525124253275383,0,6,0,-1
XIAOMI-12,0.0073182582855223,0.7272727272727273,1.1568235501351751,0.0071246027946473,0.0042650699615478,0.000879168510437,0.0181792974472045,0.0224241614341735,0.0015305876731871,0.0086551904678345,3.2623679356028714,0.0085247634255034,0.6314093700011734,0.0073691129684448,0.0072368144989013,0.0266690254211426,0.0266690254211426,0.1,0.0266690254211426,1.3300280479188626,0.0076148509979249,0.1033347029762245,0.0736911296844482,0.0090019702911377,0.1221581258108664,0.0024201869964599,0.032842310965015,0.0076148509979249,0.1033347029762245,6.273369073867798,0.0012431144714355,0.016869255183882,1,1,0,0,1,1,0.0,0.0,2,0.0012340545654296,0.0012431144714355,2,0.0102450847625732,0.0112209320068359,1,0.0136411190032958,0.0136411190032958,1,0.0212559700012207,0.0212559700012207,4,0.0384919643402099,0.0736911296844482,0.0351991653442383,0.477658104780917,0,3,0,-1
XIAOMI-10MI5,0.003331184387207,0.7333333333333333,1.1730412179003715,0.0081445574760435,0.001702070236206,1.5020370483398958e-05,0.0139079332351684,0.0156918168067932,0.0002764463424683,0.0084210038185119,7.171186440677976,0.0058477807500491,-0.6224276250420258,0.00498514516013,0.0026686191558837,0.0165588855743408,0.0165588855743408,0.0714285714285714,0.0165588855743408,0.8803838795630207,0.0078160762786865,0.1119909540906434,0.0697920322418212,0.0090010166168212,0.1289691147785141,0.0108349323272704,0.1552459783622395,0.0067260265350342,0.0963724127093664,11.026050090789797,0.0,0.0,5,1,0,0,1,2,0.0,1.5020370483398438e-05,0,0.0,0.0,6,0.0090010166168212,0.0253159999847412,1,0.0361509323120117,0.0361509323120117,2,0.0428769588470459,0.0439670085906982,4,0.060525894165039,0.0697920322418212,0.0092661380767822,0.1327678501275922,1,3,0,-1
XIAOMI-10Mi2,0.0012660026550292,0.5,1.4907962970690452,0.0044206380844115,0.001422882080078,7.1525573730000375e-06,0.0069758892059327,0.0129524469375611,2.6941299438485128e-05,0.00444757938385,3.902647453083264,0.0055688033758958,3.20352247643482,0.0037354555996981,0.0063574910163879,0.0189290046691894,0.0189290046691894,0.0909090909090909,0.0189290046691894,2.009645025347599,0.0069758892059327,0.169770923269742,0.0410900115966796,-7.1525573730000375e-06,-0.0001740704637225,0.00360107421875,0.0876386761361,0.0069758892059327,0.169770923269742,9.564692974090576,0.0012590885162353,0.0306422039641635,0,1,0,0,1,1,0.0,0.0,3,2.5987625122070312e-05,0.0012590885162353,2,0.0012519359588623,0.0012660026550292,1,0.0048670768737792,0.0048670768737792,1,0.0118429660797119,0.0118429660797119,4,0.0168581008911132,0.0410900115966796,0.0242319107055663,0.5897275217007856,1,2,0,-1
XIAOMI-10Mi2,0.0010938644409178,0.6666666666666666,1.4420597436348366,0.0057070255279541,0.0013489723205566,6.914138793999956e-06,0.0104861259460449,0.0146665573120117,2.551078796383206e-05,0.005732536315918,6.773418168964382,0.005963575992276,1.3386151430594442,0.0041354569521817,0.0028431812922159,0.0188469886779785,0.0188469886779785,0.0909090909090909,0.0188469886779785,1.5497872611346244,0.00730299949646,0.1605406736932593,0.045490026473999,6.914138793999956e-06,0.0001519924108628,0.002249002456665,0.0494394624709764,0.00730299949646,0.1605406736932593,9.552464962005615,0.0013999938964843,0.030775842640683,1,1,0,0,1,1,0.0,0.0,3,2.5033950805664062e-05,0.0013999938964843,2,0.0014069080352783,0.0014128684997558,1,0.0036618709564208,0.0036618709564208,1,0.0109648704528808,0.0109648704528808,4,0.0298118591308593,0.045490026473999,0.0156781673431397,0.3446506533053122,1,3,0,-1
XIAOMI-10Mi2,0.0052268505096435,0.6363636363636364,1.305501677050614,0.0036803483963013,0.0024609565734863,2.9635429382327145e-05,0.0110502481460571,0.0153086304664612,0.0013661384582518,0.0050464868545532,3.490224762642939,0.0060460204782575,1.7877434840523136,0.0046311855316162,0.0030609607696533,0.0195670127868653,0.0195670127868653,0.1,0.0195670127868653,1.7025298597027831,0.0057549476623535,0.1242651071321929,0.0463118553161621,0.0029211044311524,0.0630746579080147,0.0027379989624022,0.0591209085386562,0.0057549476623535,0.1242651071321929,9.636711835861206,0.0012948513031005,0.0279593916991837,0,1,0,0,1,1,0.0,0.0,3,2.5987625122070312e-05,0.0012948513031005,1,0.0042159557342529,0.0042159557342529,1,0.0069539546966552,0.0069539546966552,1,0.0127089023590087,0.0127089023590087,4,0.032275915145874,0.0463118553161621,0.0140359401702881,0.3030744519835676,1,1,0,-1
