Label,Next_Packet_After_First_Stage,First_Stage_Time_Diff,Type_6_Last_Time,Gap_23_Time,Type_5_Last_Time,Type_3_Last_Time,Type_4_Last_Time,Type_3_First_Occurrence_Time,A_IAT_P10,Type_6_Time_Ratio,Gap_34_Time_Ratio,Gap_23_Time_Ratio,Type_6_Time,A_IAT_P95,A_IAT_StdDev,DBSCAN_Cluster
XIAOMI-10Mi2,9.645419120788574,0.0444371700286865,0.0444371700286865,2.5987625122099803e-05,0.0123910903930664,0.0024991035461425,0.0064740180969238,0.0024921894073486,2.5987625122099803e-05,0.3334370623930295,0.0894502180992913,0.0005848172848388,0.0148169994354248,0.0133609771728515,0.0052478261458339,0
XIAOMI-10MI1,10.257505178451538,0.0538389682769775,0.0538389682769775,0.003748893737793,0.0140290260314941,0.0053110122680664,0.0076839923858642,0.0052800178527832,3.09944152832007e-05,0.5087393774605103,0.0440755124724878,0.0696316043521973,0.0273900032043456,0.0151507854461669,0.0056738130917661,0
XIAOMI-13,1.6213979721069336,0.08604097366333,0.08604097366333,0.0192670822143554,0.0473768711090087,0.0373909473419189,0.0405569076538085,0.0365040302276611,2.317428588861914e-05,0.3955087812636819,0.0365188621211367,0.2239291513569538,0.0340299606323242,0.0225602149963378,0.0088622178810951,0
XIAOMI-12X,0.0,0.0381360054016113,0.0381360054016113,-0.0018842220306396,0.0109710693359375,0.0018961429595947,0.0039291381835937,1.0967254638671877e-05,2.6226043701171883e-06,0.4047101041549462,0.0533090763594527,-0.0494079547870007,0.0154340267181397,0.0103482723236083,0.0039506710725464,0
XIAOMI-12X,0.0,0.0426948070526123,0.0426948070526123,0.0038800239562987,0.0143899917602539,0.0058069229125976,0.008009910583496,0.0057978630065917,8.821487426757812e-06,0.4756777886360464,0.0515984922518489,0.0908781236911901,0.0203089714050292,0.0121949911117553,0.0049058917859471,0
XIAOMI-12X,0.0,0.0399589538574218,0.0399589538574218,-0.0017240047454833,0.0086550712585449,0.0017390251159667,0.003633975982666,5.960464477539063e-06,4.601478576660156e-06,0.3595942720763713,0.0474224343675438,-0.0431443914081137,0.0143690109252929,0.0140860438346862,0.0056295361531325,0
XIAOMI-12X,0.0,0.0374960899353027,0.0374960899353027,-1.1920928955000062e-06,0.0105910301208496,0.0012030601501464,0.0051469802856445,0.0011999607086181,1.835823059069932e-06,0.5251224009664928,0.1051821707890903,-3.179245882855766e-05,0.0196900367736817,0.0115550398826598,0.0047987774817475,0
XIAOMI-12X,0.0,0.0469639301300048,0.0469639301300048,0.0038390159606933,0.0161728858947753,0.0048418045043945,0.0069618225097656,0.0048339366912841,7.867813110400135e-06,0.4833054964692023,0.0451414095775736,0.0817439245409444,0.0226979255676269,0.0125714540481567,0.0049980490610222,0
XIAOMI-12X,0.0,0.044612169265747,0.044612169265747,0.0018861293792724,0.014092206954956,0.0052452087402343,0.007308006286621,0.0052452087402343,0.00017249584198,0.4762635142718189,0.0462384497400018,0.0422783605979133,0.0212471485137939,0.0128215909004211,0.0049690343672342,0
XIAOMI-13,10.869194984436035,0.0730738639831543,0.0730738639831543,0.0082709789276123,0.0332210063934326,0.0099339485168457,0.0278499126434326,0.0099258422851562,2.5033950805664062e-05,0.488574001448642,0.2451760882757898,0.1131865550385977,0.0357019901275635,0.0246850252151489,0.0097584137764833,0
XIAOMI-12X,0.0,0.0445489883422851,0.0445489883422851,-0.0016851425170899,0.0120661258697509,0.0031859874725341,0.0048191547393798,0.0014920234680175,5.00679016110007e-06,0.6446599447691227,0.0366600303983901,-0.0378267291760336,0.0287189483642578,0.0149074792861938,0.0065281520974856,0
XIAOMI-12X,0.0,0.0554299354553222,0.0554299354553222,0.0046420097351074,0.0,0.0079929828643798,0.0144579410552978,0.0067129135131835,5.006790161099853e-06,0.3141253387242464,0.1166329734612248,0.0837455374424703,0.0174119472503662,0.0183794498443603,0.0072789049307445,0
XIAOMI-12X,0.0,0.0606639385223388,0.0606639385223388,3.099441528299929e-06,0.0136928558349609,0.0035600662231445,0.0076909065246582,0.0035600662231445,9.059906005899274e-06,0.6508294588571899,0.0679444905145748,5.109199309831484e-05,0.0394818782806395,0.0166854858398437,0.0066718709405053,0
XIAOMI-12X,0.0,0.0851919651031494,0.0851919651031494,-0.0091099739074707,0.0297708511352539,0.0175437927246093,0.0196778774261474,0.0076589584350585,5.483627319328999e-06,0.5095558335502253,0.0250503049079121,-0.1069346609910976,0.043410062789917,0.0136040449142456,0.0052616733650616,0
XIAOMI-12X,0.0,0.0715558528900146,0.0715558528900146,0.0074419975280761,0.0169208049774169,0.0074520111083984,0.0089278221130371,0.0074498653411865,0.0001837253570556,0.5411709043171731,0.0206246022517138,0.1040026388828726,0.0387239456176758,0.0166422843933105,0.0059078059185606,0
XIAOMI-12X,0.0,0.0697770118713378,0.0697770118713378,0.0039310455322265,0.0208539962768554,0.0088021755218505,0.0142731666564941,0.005843162536621,1.4066696167009536e-05,0.5007072909049902,0.0262107658559589,0.0563372581714301,0.0349378585815428,0.0142713785171509,0.0046127740712652,0
XIAOMI-12X,0.0,0.0539848804473876,0.0539848804473876,0.001112937927246,0.0182368755340576,0.0036590099334716,0.0,0.0036590099334716,0.0011077880859375,0.4933952806398471,-0.0677784206086662,0.0206157338503461,0.0266358852386474,0.0163853168487548,0.0066833558720556,0
XIAOMI-12X,8.766448020935059,0.0495710372924804,0.0495710372924804,0.0043461322784424,0.0171868801116943,0.0075399875640869,0.0,0.0059080123901367,0.0016039371490478,0.5217347390292242,-0.1521046961272821,0.0876748302198969,0.0258629322052002,0.0186916589736938,0.007401691270148,0
XIAOMI-12X,0.0,0.0344860553741455,0.0344860553741455,-0.0012269020080567,0.0112631320953369,0.0032610893249511,0.0056040287017822,0.0020251274108886,9.05990600579996e-06,0.4738428566490377,0.0679387465864716,-0.035576756887554,0.016340970993042,0.0094814300537109,0.0037393610539502,0
XIAOMI-13,10.936070919036863,0.0709681510925293,0.0709681510925293,0.0083379745483398,0.0188410282135009,0.0092449188232421,0.0123579502105712,0.0092151165008544,3.0255317687987185e-05,0.6719500641667405,0.0438651893758692,0.1174889639927159,0.04768705368042,0.0210108757019042,0.0100040019569212,0
XIAOMI-13,10.209616899490356,0.0794219970703125,0.0794219970703125,0.0201458930969238,0.030344009399414,0.0211091041564941,0.0237860679626464,0.0210819244384765,2.789497375488281e-05,0.4191282420749285,0.0337055715658015,0.2536563400576365,0.0332880020141602,0.0202469825744628,0.0082238982124013,0
XIAOMI-13,11.212857007980348,0.0619339942932128,0.0619339942932128,-1.692771911630006e-05,0.0253200531005859,0.0013048648834228,0.0185489654541015,0.0012810230255126,1.692771911630006e-05,0.3757554759979986,0.2784270701004737,-0.0002733187050097,0.0232720375061035,0.015293002128601,0.0062240565411329,0
XIAOMI-MI11Lite,12.531246900558472,0.0657649040222168,0.0657649040222168,0.0030150413513183,0.0139679908752441,0.0042898654937744,0.0066668987274169,0.0042700767517089,3.0040740966796875e-05,0.5478432993278676,0.0361444035992128,0.0458457500416902,0.0360288619995118,0.0222004652023315,0.0088493107370705,0
XIAOMI-MI11Lite,12.382736921310425,0.0651998519897461,0.0651998519897461,-0.003119945526123,0.0124659538269042,0.0,0.0,0.0,3.194808959967911e-05,0.7229438179238534,0.0,-0.047852033875992,0.0471358299255371,0.0282735347747801,0.012962819056759,0
XIAOMI-MI11Lite,12.428783893585203,0.0758380889892578,0.0758380889892578,0.0012750625610351,0.0133190155029296,0.0035290718078613,0.0057849884033203,0.0035231113433837,0.0008672714233398,0.6125569024923928,0.0297464852493651,0.0168129574205872,0.0464551448822022,0.0301808834075927,0.0129244623452914,0
XIAOMI-MI11Lite,12.421606063842772,0.0534651279449462,0.0534651279449462,-6.914138793899993e-06,0.0113739967346191,0.0012569427490234,0.0045089721679687,0.0012431144714355,6.914138793999956e-06,0.4580399466664297,0.0608252433678632,-0.0001293205320862,0.024489164352417,0.0170700550079345,0.0065159692758011,0
XIAOMI-MI11Lite,12.377620935440063,0.0762951374053955,0.0762951374053955,0.0036098957061768,0.0140230655670166,0.004810094833374,0.0078339576721191,0.0047919750213623,1.8119812011700105e-05,0.6534772894173536,0.0396337557225666,0.0473148857049114,0.0498571395874023,0.0276349782943725,0.0124690501845555,0
XIAOMI-MI11Lite,12.37362790107727,0.0618259906768798,0.0618259906768798,0.002305030822754,0.0131869316101074,0.0046210289001464,0.0070159435272216,0.0045928955078125,2.884864807120016e-05,0.6835957534600504,0.0387363728563882,0.0372825537855227,0.0422639846801757,0.0199425220489501,0.0089550079915264,0
XIAOMI-MI11Lite,11.900486946105955,0.0588181018829345,0.0588181018829345,-0.0021750926971434,0.0129570960998535,0.0022549629211425,0.0061430931091308,4.792213439941406e-05,3.194808959960027e-05,0.6602405340878237,0.066104312507854,-0.0369799879205991,0.0388340950012207,0.0198869705200195,0.0094537643195914,0
XIAOMI-MI11Lite,12.36861801147461,0.0617220401763916,0.0617220401763916,0.0037610530853272,0.014286994934082,0.0049271583557128,0.0076930522918701,0.0048999786376953,2.715587615959772e-05,0.6752059826715763,0.0448120951325138,0.0609353332226011,0.041675090789795,0.0213375091552734,0.0094111042141636,0
XIAOMI-MI11Lite,12.404720067977903,0.0784780979156494,0.0784780979156494,0.0051980018615722,0.0159718990325927,0.0063650608062744,0.0093550682067871,0.0063428878784179,2.083778381352997e-05,0.7166857556028814,0.0380998964032799,0.0662350642998402,0.0562441349029541,0.0305033802986144,0.015082784723298,0
XIAOMI-MI11Lite,12.372322082519531,0.0648720264434814,0.0648720264434814,0.0027799606323241,0.0133571624755859,0.0040161609649658,0.006782054901123,0.0039911270141601,2.5987625122070312e-05,0.6804768957672565,0.0426361574902694,0.0428529951156403,0.0441439151763916,0.0220614671707153,0.010579433271183,0
XIAOMI-13,11.043987035751345,0.0885810852050781,0.0885810852050781,0.0090830326080323,0.0381689071655273,0.0124220848083496,0.0314669609069824,0.0102701187133789,0.0001351118087768,0.4368674906334783,0.2149993540329872,0.102539188665433,0.0386981964111328,0.0220222353935241,0.0080585708255744,0
XIAOMI-13,11.229995012283323,0.0773971080780029,0.0773971080780029,0.0008528232574463,0.0424201488494873,0.0326080322265625,0.0361881256103515,0.0325779914855957,2.6035308837835115e-05,0.3297014727672077,0.0462561647675632,0.0110188000381978,0.0255179405212403,0.0187842845916748,0.0069277142865757,0
XIAOMI-13,10.95066213607788,0.0724351406097412,0.0724351406097412,0.0089070796966553,0.0185811519622802,0.0096890926361083,0.0126810073852539,0.009674072265625,1.502037048339859e-05,0.6156410973783395,0.0413047413722179,0.1229662788209934,0.0445940494537353,0.0199978947639465,0.0091867940228202,0
XIAOMI-13,10.875661134719849,0.0892601013183593,0.0892601013183593,0.0096421241760253,0.0357601642608642,0.0106191635131835,0.0295929908752441,0.0105891227722167,0.0001188278198242,0.5524194410017521,0.2125678447796921,0.1080227787512277,0.0493090152740478,0.0255124092102051,0.0098017308468193,0
XIAOMI-13,11.0729398727417,0.074779987335205,0.074779987335205,0.0201351642608642,0.0305030345916748,0.0213088989257812,0.0242450237274169,0.0212810039520263,1.2946128845220396e-05,0.4032647855890323,0.039263510282161,0.269258727881396,0.0301561355590819,0.0208861827850341,0.0080341364220833,0
XIAOMI-13,10.954497814178469,0.0867719650268554,0.0867719650268554,0.0093388557434081,0.0366718769073486,0.0117819309234619,0.0297780036926269,0.0093739032745361,0.0016961336135864,0.374394144218405,0.2073950124743092,0.107625265147768,0.0324869155883789,0.0250758171081542,0.0098627609087232,0
XIAOMI-13,10.876528978347778,0.0875191688537597,0.0875191688537597,0.0078091621398926,0.0344810485839843,0.0103900432586669,0.028278112411499,0.0103721618652343,0.001155138015747,0.4944753488321412,0.204390299715051,0.0892280198974619,0.0432760715484618,0.0253651142120361,0.0096915963873282,0
XIAOMI-12,0.0,0.0867350101470947,0.0867350101470947,0.0063860416412352,0.0186588764190673,0.0091328620910644,0.0125398635864257,0.0091240406036376,9.05990600579996e-06,0.6787816148194175,0.0392805798902119,0.0736270351546065,0.0588741302490235,0.0299700498580933,0.0145210746658511,0
XIAOMI-10MI1,11.134507179260254,0.0491430759429931,0.0491430759429931,0.0025918483734131,0.01347017288208,0.004716157913208,0.0072231292724609,0.004688024520874,3.046989440918038e-05,0.4671673434536019,0.0510137249479669,0.0527408658021262,0.0229580402374267,0.0145676612854004,0.0053488490043879,0
XIAOMI-12,10.6718590259552,0.0729188919067382,0.0729188919067382,0.0069618225097656,0.0156178474426269,0.0079169273376464,0.0106878280639648,0.0079078674316406,9.822845458999727e-06,0.5388302533317645,0.0379997645858679,0.0954735093707901,0.0392909049987793,0.0245505809783934,0.0097370366033844,0
XIAOMI-12,10.731651067733765,0.0548601150512695,0.0548601150512695,0.0007851123809815,0.0122749805450439,0.0019819736480712,0.0051960945129394,0.0019741058349609,8.940696716303435e-06,0.5678661451542817,0.0585875706214696,0.0143111690569327,0.0311532020568847,0.0157525539398193,0.0065284605345802,0
XIAOMI-10MI3,9.871819019317629,0.0452208518981933,0.0452208518981933,-0.001136064529419,0.0120668411254882,0.0024518966674804,0.0059540271759033,0.0024518966674804,0.0008009672164917,0.4909421627036438,0.0774450361153594,-0.0251225813254612,0.0222008228302001,0.0148990869522094,0.0057463332097803,0
XIAOMI-10MI3,9.742696046829224,0.0412700176239013,0.0412700176239013,-0.001101016998291,0.0118389129638671,0.0021469593048095,0.0049240589141845,0.0010130405426025,3.271102905272e-05,0.5828918711257716,0.0672909722182105,-0.0266783748028581,0.0240559577941893,0.0130622386932372,0.0054333893155353,0
XIAOMI-10MI3,9.650036096572876,0.0436460971832275,0.0436460971832275,3.218650817870009e-05,0.010401964187622,0.001047134399414,0.0045831203460693,0.0010321140289306,3.3140182495108514e-05,0.4692540900772947,0.0810149400486173,0.0007374429847319,0.0204811096191405,0.012895393371582,0.0046051497058981,0
XIAOMI-10MI3,9.647083044052124,0.0408990383148193,0.0408990383148193,-0.0011329650878906,0.0116879940032958,0.0018880367279052,0.0050530433654785,0.0007359981536865,1.9931793212949974e-05,0.0427881056061754,0.0773858449484983,-0.0277015092425799,0.0017499923706055,0.0180763244628906,0.0084676359338411,0
XIAOMI-10MI3,9.82602310180664,0.0555109977722168,0.0555109977722168,0.0031421184539795,0.0188391208648681,0.007761001586914,0.0113081932067871,0.007620096206665,6.151199340780154e-06,0.4710045956277121,0.0639007000816055,0.0566035304728773,0.0261459350585938,0.0121481418609619,0.0049494459727881,0
XIAOMI-10MI3,9.46794605255127,0.0459959506988525,0.0459959506988525,0.0008420944213867,0.0148239135742187,0.0044178962707519,0.0064070224761962,0.0031700134277343,2.503395080563501e-05,0.3584887078130437,0.0427221505175698,0.018308012087849,0.016489028930664,0.0112285017967224,0.0043765129270379,0
XIAOMI-10Mi2,0.0,0.0430910587310791,0.0430910587310791,0.0023739337921143,0.0118899345397949,0.0036799907684326,0.0060689449310302,0.0036530494689941,2.5987625122000056e-05,0.3675727714856393,0.0554396720096038,0.0550910992215217,0.0158390998840332,0.0132850408554077,0.0050106790292984,0
XIAOMI-10MI3,9.685408115386965,0.0464091300964355,0.0464091300964355,0.0019960403442383,0.0145399570465087,0.0032789707183837,0.0069029331207275,0.0032520294189453,2.741813659663389e-05,0.3740226247598315,0.0764279182549561,0.0430096478880479,0.0173580646514893,0.0112146377563476,0.0043039961567409,0
XIAOMI-10Mi2,9.564692974090576,0.0410900115966796,0.0410900115966796,-7.1525573730000375e-06,0.0118429660797119,0.0012660026550292,0.0048670768737792,0.0012519359588623,7.1525573730000375e-06,0.5897275217007856,0.0876386761361,-0.0001740704637225,0.0242319107055663,0.0129524469375611,0.0055688033758958,0
XIAOMI-10Mi2,9.636711835861206,0.0463118553161621,0.0463118553161621,0.0029211044311524,0.0127089023590087,0.0042159557342529,0.0069539546966552,0.0042159557342529,2.9635429382327145e-05,0.3030744519835676,0.0591209085386562,0.0630746579080147,0.0140359401702881,0.0153086304664612,0.0060460204782575,0
XIAOMI-10Mi2,9.647570133209229,0.0415401458740234,0.0415401458740234,0.0012180805206299,0.0118491649627685,0.0033740997314453,0.0052580833435058,0.0023581981658935,2.8133392334000204e-05,0.5290532164011202,0.0453533220074372,0.0293229716699577,0.0219769477844238,0.0125904083251953,0.0052211786372192,0
XIAOMI-10Mi2,9.554719924926758,0.0450110435485839,0.0450110435485839,7.152557372999929e-06,0.010585069656372,0.0021970272064208,0.0042450428009033,0.0009551048278808,2.694129943847656e-05,0.7004714232745385,0.0455002913289917,0.0001589067217532,0.0315289497375488,0.0161989927291869,0.007524649916985,0
XIAOMI-10Mi2,9.530026912689207,0.0425939559936523,0.0425939559936523,0.0025238990783691,0.0124609470367431,0.0038659572601318,0.0060880184173583,0.0038368701934814,3.0040740966796875e-05,0.5409455253789496,0.0521684615901291,0.0592548642052696,0.0230410099029541,0.0125459432601928,0.0052604185675214,0
XIAOMI-10Mi2,9.656898975372314,0.0425388813018798,0.0425388813018798,0.0022919178009032,0.0117089748382568,0.0033168792724609,0.0046207904815673,0.0032899379730224,2.7179718017600022e-05,0.5431479478312536,0.0306522214313327,0.0538781869847155,0.0231049060821533,0.0128329992294311,0.0053920570719351,0
XIAOMI-10Mi2,9.723756074905396,0.0433099269866943,0.0433099269866943,-5.960464477499814e-06,0.0107491016387939,0.0012669563293457,0.0035531520843505,0.0012540817260742,6.914138794000173e-06,0.6293468387878118,0.0527868762214068,-0.0001376235171056,0.027256965637207,0.0151515007019042,0.006792080223646,0
OPPO-FINDX3_2,9.351985216140749,0.0631911754608154,0.0631911754608154,0.0047841072082519,0.0263290405273437,0.0058801174163818,0.0101552009582519,0.005843162536621,2.80380249023472e-05,0.570541383850923,0.0676531732586785,0.0757084699463852,0.0360531806945801,0.0239052772521972,0.0097351076016192,0
XIAOMI-10Mi2,9.552464962005615,0.045490026473999,0.045490026473999,6.914138793999956e-06,0.0109648704528808,0.0014128684997558,0.0036618709564208,0.0014069080352783,6.914138793999956e-06,0.3446506533053122,0.0494394624709764,0.0001519924108628,0.0156781673431397,0.0146665573120117,0.005963575992276,0
XIAOMI-10MI3,9.657940149307253,0.0511200428009033,0.0511200428009033,0.0025010108947754,0.0140199661254882,0.0050611495971679,0.0080351829528808,0.0050611495971679,2.0027160644500025e-05,0.4074519735277246,0.0581774425990963,0.048924272315578,0.0208289623260498,0.0124735832214355,0.0049263316703136,0
XIAOMI-10MI3,9.74380898475647,0.0484480857849121,0.0484480857849121,-0.0020549297332763,0.0099389553070068,0.0021119117736816,0.0046710968017578,2.9087066650390625e-05,3.485679626464844e-05,0.5680540928909589,0.0528232434081676,-0.0424150861687143,0.0275211334228516,0.0138000011444091,0.0052712614541881,0
XIAOMI-10MI3,9.691695928573608,0.048624038696289,0.048624038696289,0.0013821125030517,0.0153670310974121,0.0046980381011962,0.0083179473876953,0.0046730041503906,1.7595291137700174e-05,0.6210528380339707,0.0744469069940785,0.0284244694622062,0.0301980972290039,0.012363052368164,0.0054720309702484,0
XIAOMI-12,10.72926902770996,0.1192059516906738,0.1192059516906738,1.001358032220014e-05,0.0387978553771972,0.0035169124603271,0.0,0.0022549629211425,0.0008196830749511,0.6657226402339269,-0.0295028260791298,8.400235206530852e-05,0.0793581008911133,0.0579748630523681,0.0250908385380897,0
XIAOMI-12,10.681334972381592,0.1057159900665283,0.1057159900665283,0.0068659782409667,0.0182509422302246,0.0081210136413574,0.0118019580841064,0.0081129074096679,8.964538574223436e-06,0.0423495449983655,0.0348191833650949,0.0649473957217442,0.0044770240783692,0.0487331032752989,0.0255736909405467,0
XIAOMI-12,10.675242900848389,0.0890600681304931,0.0890600681304931,0.0068109035491943,0.0,0.0079140663146972,0.0116660594940185,0.0079050064086914,9.05990600580035e-06,0.7275321581067877,0.0421287930503689,0.0764753911844631,0.0647940635681151,0.0373610019683837,0.0175759575616987,0
XIAOMI-12,10.669090032577516,0.0917108058929443,0.0917108058929443,0.0058879852294921,0.0172388553619384,0.0070040225982666,0.0113070011138916,0.007002830505371,8.058547973679866e-06,0.7740411737026957,0.0469189914288611,0.0642016518355018,0.0709879398345947,0.0379436254501341,0.019441717020524,0
XIAOMI-12,0.0,0.108051061630249,0.108051061630249,0.0068130493164063,0.0180490016937255,0.0078291893005371,0.0108091831207275,0.0078291893005371,8.96453857421344e-06,0.7594831409601522,0.0275794959830005,0.0630539784950986,0.0820629596710205,0.0458137035369872,0.0233744369332594,0
XIAOMI-12,10.704425811767578,0.0954759120941162,0.0954759120941162,0.0061378479003906,0.017723798751831,0.0086488723754882,0.0120089054107666,0.0086457729339599,3.099441528299496e-06,0.6336567154861348,0.0351924685670058,0.0642868736811874,0.0604989528656006,0.0363155603408813,0.0162396584894305,0
XIAOMI-12,10.683321952819824,0.0809929370880127,0.0809929370880127,0.0054330825805663,0.0177440643310546,0.0079669952392578,0.0100350379943847,0.0068080425262451,0.0010440587997436,0.6422909019189962,0.0255336184793448,0.0670809428069317,0.0520210266113281,0.0258850574493408,0.0110844500075487,0
XIAOMI-12,10.66956090927124,0.0828340053558349,0.0828340053558349,0.0070588588714598,0.0180740356445312,0.0089278221130371,0.012610912322998,0.0089218616485595,5.578994751041376e-06,0.7352913240326855,0.0444635049837229,0.0852169207698788,0.0609071254730224,0.0299425601959227,0.0116196886715443,0
XIAOMI-12,10.72973108291626,0.0768570899963378,0.0768570899963378,0.0082859992980957,0.0189950466156005,0.009300947189331,0.0123970508575439,0.0092911720275878,9.131431579593314e-06,0.6742916348701152,0.0402839044304231,0.1078104739392361,0.0518240928649901,0.0242162585258483,0.0091932686646629,0
XIAOMI-12,10.702677011489868,0.0971529483795166,0.0971529483795166,0.0063982009887694,0.0180459022521972,0.0078787803649902,0.0117309093475341,0.007869005203247,9.679794311556225e-06,0.6302035146961027,0.0396501500654,0.0658569924586918,0.0612261295318604,0.0372960567474364,0.0161424402615971,0
XIAOMI-12,10.673099994659424,0.0922479629516601,0.0922479629516601,0.0077929496765137,0.0172820091247558,0.0088350772857666,0.0118370056152343,0.0088260173797607,9.05990600579996e-06,0.6617922236351048,0.0325419470892899,0.084478284692285,0.0610489845275879,0.0294069051742554,0.0117610187293127,0
XIAOMI-12,9.938321113586426,0.0692861080169677,0.0692861080169677,0.0085890293121338,0.0,0.0107641220092773,0.0142581462860107,0.0094020366668701,0.001252269744873,0.5775050153643927,0.0504289297917807,0.1239646670589493,0.0400130748748779,0.0215015411376953,0.0081828150056837,0
XIAOMI-12,10.8110249042511,0.0802679061889648,0.0802679061889648,0.0080771446228027,0.0,0.0091819763183593,0.01285982131958,0.0091819763183593,9.775161743191644e-06,0.561980942649732,0.0458196205163543,0.1006273242482204,0.0451090335845947,0.0280482769012451,0.0113324317917554,0
XIAOMI-12,10.67014503479004,0.0840919017791748,0.0840919017791748,0.0076391696929931,0.0217580795288085,0.0087509155273437,0.0157530307769775,0.0087261199951171,9.15527343750347e-06,0.5525124253275383,0.0832674145962514,0.0908431077353149,0.046461820602417,0.0232996821403503,0.0094329523590876,0
XIAOMI-12,10.681128025054932,0.092862844467163,0.092862844467163,0.0064320564270018,0.0188078880310058,0.0083308219909667,0.0117700099945068,0.0083289146423339,0.0015178680419921,0.6869792937008175,0.0370351352392207,0.0692640470352631,0.0637948513031005,0.0352776050567627,0.0159379163758338,0
XIAOMI-12,6.273369073867798,0.0736911296844482,0.0736911296844482,0.0090019702911377,0.0212559700012207,0.0112209320068359,0.0136411190032958,0.0102450847625732,0.000879168510437,0.477658104780917,0.032842310965015,0.1221581258108664,0.0351991653442383,0.0224241614341735,0.0085247634255034,0
XIAOMI-10MI3,9.722797870635986,0.0651628971099853,0.0651628971099853,-2.384185791009998e-05,0.0,0.0021159648895263,0.0,0.0008449554443359,0.000434398651123,0.665347056305408,-0.0324719277897492,-0.0003658808765033,0.0433559417724608,0.0281794667243957,0.0126198893681561,0
XIAOMI-12,10.71120309829712,0.0986719131469726,0.0986719131469726,0.0063199996948242,0.0177819728851318,0.0086200237274169,0.0110859870910644,0.0074601173400878,6.532669067376264e-06,0.7200019330208287,0.0249915430338765,0.0640506451457013,0.0710439682006836,0.046564769744873,0.0227921927831804,0
OPPO-FINDX3_2,9.45176911354065,0.0545811653137207,0.0545811653137207,0.0021910667419434,0.0175609588623046,0.0059230327606201,0.0,0.0047831535339355,0.0007470607757568,0.4329183593238117,-0.1085178875638838,0.0401432752369727,0.0236291885375977,0.0200458288192749,0.0085375256841184,0
OPPO-FINDX3_2,9.344453811645508,0.0483438968658447,0.0483438968658447,0.0045311450958252,0.0158259868621826,0.0064430236816406,0.0,0.0055279731750488,0.0008251428604126,0.6104779330173744,-0.1332748102520597,0.093727344909725,0.029512882232666,0.0173381090164184,0.007198324782203,0
OPPO-FINDX3PRO_2,10.61944580078125,0.0635550022125244,0.0635550022125244,0.0032808780670166,0.0170459747314453,0.0054190158843994,0.0108869075775146,0.0042848587036132,2.715587615959772e-05,0.131995843477674,0.0860340099561459,0.0516226567980522,0.0083889961242675,0.0237375974655151,0.0114146920673219,0
HUAWEI-mate30_1,1.1731958389282229,0.0385949611663818,0.0385949611663818,-0.0012049674987793,0.0,0.0032868385314941,0.0,0.002065896987915,1.4781951904289936e-05,0.2299001105764197,-0.0851623743660378,-0.0312208501411549,0.0088729858398438,0.0159221649169921,0.0080165431946975,0
HUAWEI-mate40pro,1.6733109951019287,0.0410659313201904,0.0410659313201904,-5.960464477500031e-06,0.0111479759216308,0.0014040470123291,0.0048530101776123,0.0014040470123291,2.0337104797359377e-05,0.5042585184884147,0.0839859965281607,-0.0001451437794269,0.0207078456878662,0.0129978060722351,0.0051751132667499,0
HUAWEI-mate50pro,1.7533929347991943,0.1610529422760009,0.1610529422760009,-0.0302820205688476,0.0631170272827148,0.0319139957427978,0.0456271171569824,0.0,0.0014402866363525,0.0426377302906714,0.0851466680483492,-0.1880252551794581,0.0068669319152832,0.0694459915161132,0.0303172860182348,0
HUAWEI-mate50pro,1.546670913696289,0.0708351135253906,0.0708351135253906,0.0032961368560791,0.0182709693908691,0.0082480907440185,0.0102970600128173,0.0059130191802978,0.0004023313522338,0.5688715062738978,0.028925898002046,0.046532527330497,0.0402960777282715,0.0150613546371459,0.005671642836737,0
HUAWEI-mate50pro,2.0037310123443604,0.0621359348297119,0.0621359348297119,0.004734992980957,0.0164690017700195,0.0058889389038085,0.0097918510437011,0.0058579444885253,3.004074096679991e-05,0.6662497074250721,0.0628124796156816,0.0762037779576922,0.0413980484008789,0.0201081037521362,0.0085515256115939,0
HUAWEI-mate50pro,1.4893670082092283,0.0760998725891113,0.0760998725891113,0.0079140663146972,0.0222640037536621,0.0114500522613525,0.0,0.0114409923553466,0.0009537696838379,0.4879098707336798,-0.1504608598121466,0.103995789289003,0.0371298789978028,0.0212168216705322,0.0080386197970363,0
HUAWEI-mate50pro,1.532784938812256,0.0657949447631836,0.0657949447631836,0.0032360553741454,0.0196230411529541,0.008599042892456,0.0117979049682617,0.008599042892456,0.0008505344390868,0.1614848313548153,0.0486186604049809,0.0491839515299095,0.010624885559082,0.0255781650543212,0.011115973758301,0
HUAWEI-mate50pro,1.654695987701416,0.0634770393371582,0.0634770393371582,0.0068140029907227,0.0186750888824462,0.0078530311584472,0.01214599609375,0.0078489780426025,1.978874206539998e-05,0.5367597899655203,0.0676302010952452,0.107345948422864,0.0340719223022461,0.0163439512252808,0.0067511560797795,0
HUAWEI-mate50pro,1.8598721027374268,0.0654621124267578,0.0654621124267578,0.0049710273742675,0.0,0.0061750411987304,0.0084710121154785,0.0061480998992919,2.5987625122099803e-05,0.6316941522682906,0.0346762914833487,0.0759374726843611,0.0413520336151123,0.0206215381622314,0.0081597038652801,0
