Time,Dst,Type
0.0,0,1
0.0009591579437255859,0,2
0.00096893310546875,0,2
0.005377054214477539,0,3
0.017245054244995117,0,3
0.021682024002075195,0,4
0.05713009834289551,0,5
0.18390202522277832,0,6
0.19214606285095215,0,6
0.21120595932006836,0,6
0.21543097496032715,0,6
10.468618154525757,1,1
10.470836162567139,0,2
10.564388036727905,1,1
10.565928936004639,0,2
10.565932989120483,1,1
10.565935134887695,0,2
20.514235019683838,1,1
20.583433151245117,1,1
20.583441019058228,0,2
20.584712028503418,1,1
20.58471703529358,0,2
20.603925943374634,1,1
20.6039400100708,0,2
20.605059146881104,1,1
20.605066061019897,0,2
