Time,Dst,Type
0.0,0,1
8.106231689453125e-06,0,2
0.0014820098876953125,0,2
0.005589962005615234,0,3
0.017243146896362305,0,3
0.020101070404052734,0,4
0.05509305000305176,0,5
0.1732320785522461,0,6
0.18326401710510254,0,6
0.20225000381469727,0,6
0.20752215385437012,0,6
10.343832015991211,0,4
10.364380121231079,0,1
10.456935167312622,0,2
10.537439107894897,1,1
10.53744912147522,0,2
10.53855299949646,0,2
10.557937145233154,1,1
10.557948112487793,0,2
10.558925151824951,0,2
10.558935165405273,1,1
20.493091106414795,1,1
20.494495153427124,0,2
20.576956033706665,1,1
20.576967000961304,0,2
20.578243017196655,0,2
20.57825207710266,1,1
20.596845149993896,1,1
20.596856117248535,0,2
20.598106145858765,0,2
20.598116159439087,1,1
