Time,Dst,Type
0.0,0,1
6.9141387939453125e-06,0,2
0.0015330314636230469,0,2
0.0043261051177978516,0,3
0.01616191864013672,0,3
0.019503116607666016,0,4
0.05461692810058594,0,5
0.17439508438110352,0,6
0.18816089630126953,0,6
0.20774412155151367,0,6
0.21254992485046387,0,6
10.390893936157227,1,1
10.39198899269104,1,1
10.476628065109253,1,1
10.476639986038208,0,2
10.477664947509766,1,1
10.477688074111938,0,2
10.497004985809326,1,1
10.497016906738281,0,2
10.498250007629395,0,2
10.4982590675354,1,1
20.430579900741577,0,2
20.52491593360901,1,1
20.52493190765381,0,2
20.526021003723145,1,1
20.5260329246521,0,2
20.543663024902344,1,1
20.543673992156982,0,2
20.545146942138672,0,2
20.545156002044678,1,1
