Time,Dst,Type
0.0,0,1
2.7894973754882812e-05,0,2
0.0012538433074951172,0,2
0.07425284385681152,0,3
0.08352088928222656,0,5
0.0968630313873291,0,6
0.09937691688537598,0,6
9.299614906311035,0,2
9.299657821655273,0,2
9.300525903701782,0,2
12.861879825592041,0,2
12.861920833587646,0,2
12.862876892089844,0,2
19.29345202445984,1,1
19.29346489906311,0,2
19.294315814971924,0,2
19.298678874969482,0,2
26.747925996780396,1,1
29.66412901878357,1,1
29.665235996246338,0,2
29.665241956710815,0,2
29.66661500930786,0,2
39.26855683326721,0,2
