Time,Dst,Type
0.0,0,1
9.5367431640625e-07,0,1
0.001859903335571289,0,2
0.0018699169158935547,0,2
0.004221916198730469,0,3
0.016238927841186523,0,3
0.018918991088867188,0,4
0.05407381057739258,0,5
0.1733260154724121,0,6
0.17890501022338867,0,6
0.198347806930542,0,6
0.20293092727661133,0,6
5.603617906570435,1,1
5.606777906417847,0,2
5.62540078163147,1,1
5.629267930984497,0,2
5.629277944564819,0,2
12.936097860336304,0,1
15.659317970275879,0,2
15.68129587173462,0,2
15.750741958618164,1,1
15.752391815185547,0,2
15.75242280960083,0,2
15.752424001693726,1,1
15.771860837936401,1,1
15.77187180519104,0,2
15.772892951965332,1,1
15.77290391921997,0,2
