Time,Dst,Type
0.0,0,3
1.811981201171875e-05,0,3
0.0007431507110595703,0,3
0.0007700920104980469,0,3
0.0007791519165039062,0,3
0.0007910728454589844,0,3
0.0020301342010498047,0,3
0.0028829574584960938,0,3
0.007025003433227539,0,4
0.007055997848510742,0,4
0.007064104080200195,0,4
0.008047103881835938,0,4
0.008091926574707031,0,4
0.008099079132080078,0,4
0.009827136993408203,0,4
0.009858131408691406,0,4
0.01652812957763672,0,5
0.026888132095336914,0,6
0.03166913986206055,0,6
0.03493499755859375,0,6
9.357337951660156,0,2
9.358812093734741,0,2
9.358842134475708,0,2
13.021815061569214,0,2
13.037964105606079,1,1
13.037990093231201,0,2
13.039108991622925,0,2
13.039143085479736,0,2
