Time,Dst,Type
0.0,0,3
0.0012319087982177734,0,3
0.004665851593017578,0,4
0.011206865310668945,0,5
0.02539682388305664,0,6
0.029362916946411133,0,6
0.02997279167175293,0,6
0.03365588188171387,0,6
9.442030906677246,1,1
9.442071914672852,0,2
9.443835973739624,0,2
9.443863868713379,0,2
13.482988834381104,1,1
13.497100830078125,1,1
13.497124910354614,0,2
13.49845290184021,0,2
13.498471975326538,0,2
19.325984954833984,1,1
19.339924812316895,1,1
26.717657804489136,1,1
26.71767282485962,0,2
26.720112800598145,0,2
26.720127820968628,0,2
