Time,Dst,Type
0.0,0,1
0.0012781620025634766,0,2
0.0013020038604736328,0,2
0.07512521743774414,0,3
0.08740019798278809,0,3
0.09043216705322266,0,4
0.10715699195861816,0,5
0.2275540828704834,0,6
0.2304551601409912,0,6
0.2491450309753418,0,6
0.251406192779541,0,6
9.636471033096313,1,1
9.636482000350952,1,1
9.636483192443848,0,2
9.638105154037476,0,2
9.65104603767395,1,1
9.651056051254272,1,1
9.651057004928589,0,2
9.652398109436035,0,2
9.847501993179321,0,2
12.706185102462769,1,1
12.70619511604309,0,2
12.707659006118774,0,2
12.71979808807373,1,1
12.719807147979736,0,2
12.721551179885864,0,2
