Time,Dst,Type
0.0,0,1
1.5974044799804688e-05,0,2
0.0011739730834960938,0,2
0.0011839866638183594,0,2
0.009006023406982422,0,3
0.009016036987304688,0,3
0.012099981307983398,0,4
0.018957853317260742,0,5
0.037078857421875,0,6
0.1060178279876709,0,6
0.1111299991607666,0,6
10.467246055603027,1,1
10.46823501586914,0,2
10.488294839859009,1,1
10.488327026367188,0,2
10.489234924316406,0,2
10.48925495147705,0,2
20.555618047714233,1,1
20.555652856826782,0,2
20.55625605583191,0,2
20.556282997131348,0,2
30.630669832229614,1,1
30.6307270526886,0,2
30.63164496421814,0,2
30.63283085823059,0,2
30.653403997421265,0,2
30.653411865234375,0,2
