Time,Dst,Type
0.0,0,1
2.8133392333984375e-05,0,2
0.001219034194946289,0,2
0.0012559890747070312,0,2
0.0032520294189453125,0,3
0.003278970718383789,0,3
0.006825923919677734,0,4
0.006851911544799805,0,4
0.006902933120727539,0,4
0.014539957046508789,0,5
0.02905106544494629,0,6
0.03885293006896973,0,6
0.04025912284851074,0,6
0.04420304298400879,0,6
0.045285940170288086,0,6
0.04640913009643555,0,6
9.685408115386963,1,1
9.68543791770935,0,2
9.685446977615356,1,1
9.686790943145752,1,1
9.688358068466187,0,2
