Time,Dst,Type
0.0,0,1
0.0006909370422363281,0,2
0.0006988048553466797,0,2
0.002501964569091797,0,2
0.0025107860565185547,0,3
0.0025157928466796875,0,3
0.006729841232299805,0,4
0.013563871383666992,0,5
0.027840852737426758,0,6
0.029190778732299805,0,6
0.036589860916137695,0,6
