Time,Dst,Type
0.0,0,1
0.0011780261993408203,0,2
0.0011870861053466797,0,2
0.07443594932556152,0,3
0.08681702613830566,0,3
0.09021401405334473,0,4
0.10677695274353027,0,5
0.22791814804077148,0,6
0.23040509223937988,0,6
0.24959897994995117,0,6
0.25134801864624023,0,6
9.333518981933594,1,1
9.333524942398071,1,1
9.333526134490967,0,2
9.334961175918579,0,2
9.348484992980957,1,1
9.348497152328491,1,1
9.348498106002808,0,2
9.349886178970337,0,2
9.552606105804443,1,1
9.552617073059082,1,1
9.555880069732666,0,2
12.302030086517334,1,1
12.302040100097656,0,2
12.303270101547241,0,2
12.316120147705078,1,1
12.316131114959717,0,2
12.317458152770996,0,2
19.368571043014526,1,1
19.36859917640686,1,1
19.368600130081177,0,2
19.370026111602783,0,2
19.38302707672119,1,1
19.383048057556152,1,1
19.38304901123047,0,2
19.384382009506226,0,2
19.578727960586548,1,1
19.581107139587402,0,2
