Time,Dst,Type
0.0,0,1
1.0013580322265625e-05,0,2
0.0009701251983642578,0,2
0.07537007331848145,0,3
0.08730912208557129,0,3
0.09068703651428223,0,4
0.10749292373657227,0,5
0.22766494750976562,0,6
0.23089098930358887,0,6
0.24970102310180664,0,6
0.2543950080871582,0,6
9.566606998443604,1,1
9.566617965698242,1,1
9.566620111465454,0,2
9.568176031112671,0,2
9.581238985061646,1,1
9.581249952316284,1,1
9.581252098083496,0,2
9.582564115524292,0,2
9.769259929656982,1,1
9.7708101272583,1,1
12.46768593788147,1,1
12.467697143554688,0,2
12.46897292137146,0,2
12.481565952301025,1,1
12.481576919555664,0,2
12.482867002487183,0,2
