Time,Dst,Type
0.0,0,1
5.0067901611328125e-06,0,1
0.0012080669403076172,0,1
0.0012309551239013672,0,1
0.0012378692626953125,0,3
0.0023958683013916016,0,2
0.0024280548095703125,0,2
0.003538846969604492,0,2
0.0035789012908935547,0,3
0.005861043930053711,0,4
0.011648893356323242,0,5
0.022789955139160156,0,6
0.030983924865722656,0,6
0.033406972885131836,0,6
0.03683900833129883,0,6
0.41068291664123535,0,2
0.4117460250854492,0,2
0.41177797317504883,0,2
1.1363718509674072,1,1
1.1363840103149414,0,2
1.137631893157959,0,2
1.1386878490447998,0,2
