Time,Dst,Type
0.0,0,1
2.7894973754882812e-05,0,2
0.0009930133819580078,0,2
0.0019779205322265625,0,2
0.003996849060058594,0,3
0.004024982452392578,0,3
0.006818056106567383,0,4
0.01260995864868164,0,5
0.0231778621673584,0,6
0.031311988830566406,0,6
0.03331184387207031,0,6
5.8335020542144775,1,1
5.83650803565979,0,2
5.837934970855713,0,2
5.83797287940979,0,2
5.853931903839111,1,1
5.853975057601929,0,2
5.855219841003418,0,2
5.856166839599609,0,2
15.692568063735962,1,1
15.69259786605835,0,2
15.693444013595581,0,2
15.694298028945923,0,2
15.711534023284912,1,1
15.712808847427368,0,2
15.712848901748657,0,2
15.714186906814575,0,2
